,0
5435,0.9210686
5436,0.0
5437,0.3815142
5438,0.5118446
5439,0.29424098
5440,0.0
5441,0.0
5442,0.0
5443,0.0056429785
5444,0.0
5445,0.0
5446,0.0
5447,0.0
5448,0.0
5449,0.43020907
5450,0.0
5451,0.0
5452,0.0
5453,0.0
5454,0.0
5455,0.0
5456,0.2584115
5457,4.1790576
5458,0.053547375
5459,1.1368672
5460,0.0
5461,0.54068923
5462,0.18723202
5463,0.84497297
5464,0.0
5465,0.0
5466,1.0270038
5467,0.0
5468,0.0
5469,0.0
5470,0.0
5471,0.0
5472,0.0
5473,0.0
5474,0.0
5475,0.0
5476,0.0
5477,0.0
5478,0.0
5479,0.0
5480,0.0
5481,0.0
5482,0.0
5483,0.0
5484,0.0
5485,0.0
5486,0.4725945
5487,0.0
5488,0.0
5489,0.0
5490,0.0
5491,0.0
5492,0.0
5493,0.0
5494,0.0
5495,0.0
5496,0.0
5497,0.0
5498,0.0
5499,0.0
5500,0.0
5501,0.0
5502,0.0
5503,0.0
5504,0.0
5505,0.0
5506,0.0
5507,0.0
5508,0.0
5509,0.0
5510,0.0
5511,0.118760265
5512,0.0
5513,0.0
5514,0.0
5515,0.0
5516,0.0
5517,0.0
5518,0.0
5519,0.0
5520,0.007206461
5521,0.13771068
5522,0.0
5523,0.0
5524,0.0
5525,0.0
5526,0.0
5527,0.0
5528,0.029136779
5529,0.0
5530,0.52778506
5531,0.036813673
5532,0.017174108
5533,1.5196089
5534,0.0
5535,0.0
5536,0.0
5537,0.0
5538,0.0
5539,0.0
5540,0.0
5541,0.0
5542,0.0
5543,0.0
5544,0.0
5545,0.13356228
5546,0.0
5547,0.0
5548,0.00031789736
5549,0.0
5550,0.010508798
5551,0.0
5552,0.0
5553,0.0
5554,0.0
5555,0.0
5556,0.0
5557,0.0
5558,0.32993248
5559,2.1144235
5560,0.0
5561,0.0
5562,0.35565364
5563,0.0
5564,0.0
5565,0.3847622
5566,0.014357103
5567,0.1620814
5568,0.0
5569,0.0
5570,0.0
5571,0.24479705
5572,0.051657885
5573,0.0
5574,0.0
5575,0.25235856
5576,0.0
5577,0.0
5578,0.0
5579,0.0
5580,0.0
5581,0.0
5582,0.0
5583,0.0
5584,0.000119187396
5585,0.0
5586,0.0
5587,1.2872583
5588,0.0
5589,0.0
5590,0.0
5591,0.0
5592,0.0
5593,0.0
5594,0.0
5595,0.0
5596,0.0
5597,0.0
5598,0.0
5599,0.0
5600,0.0
5601,0.0
5602,0.0
5603,0.0
5604,0.0
5605,0.0
5606,0.0017901752
5607,0.09003814
5608,0.0
5609,0.0
5610,0.0
5611,0.0
5612,0.0
5613,0.4037524
5614,0.35193467
5615,0.016099917
5616,0.0
5617,0.0
5618,0.3639418
5619,0.0
5620,0.0013878464
5621,0.0
5622,1.7078098
5623,2.6508064
5624,0.14416952
5625,0.0
5626,0.056411825
5627,0.041051142
5628,5.1735077
5629,0.0
5630,0.1836944
5631,0.0
5632,0.0
5633,0.0
5634,0.0
5635,0.38816455
5636,0.0
5637,0.0
5638,0.37735218
5639,0.02849877
5640,0.0
5641,0.85835993
5642,0.3537623
5643,0.0
5644,0.07088001
5645,0.0
5646,0.0
5647,0.0
5648,0.0
5649,0.0
5650,0.067873284
5651,2.5847826
5652,0.0
5653,0.0
5654,0.0
5655,0.69953334
5656,0.041571688
5657,0.0
5658,0.0
5659,0.101518154
5660,0.0
5661,0.0
5662,0.0
5663,0.0
5664,0.0
5665,0.0003437714
5666,0.0
5667,0.0
5668,0.0
5669,0.0
5670,0.0
5671,0.0095698675
5672,0.0
5673,0.0
5674,0.0
5675,0.31825033
5676,0.0
5677,0.0
5678,0.0
5679,0.0
5680,0.0
5681,0.0
5682,0.0
5683,0.0
5684,0.008335248
5685,0.0
5686,0.0
5687,0.0
5688,0.0
5689,0.0039929347
5690,0.0
5691,0.0
5692,0.0
5693,0.007929649
5694,0.18685889
5695,0.0
5696,0.73611003
5697,0.0098488
5698,0.071458094
5699,0.0
5700,0.9611151
5701,0.0
5702,0.004809444
5703,0.0
5704,0.0
5705,0.0
5706,0.0
5707,0.0
5708,0.2188258
5709,0.054167338
5710,0.0
5711,0.0
5712,0.23435853
5713,0.043229997
5714,0.0
5715,0.0
5716,0.0
5717,0.0
5718,0.0
5719,0.0
5720,0.0
5721,0.0
5722,0.0
5723,0.0
5724,0.0
5725,0.0
5726,0.0
5727,0.0
5728,0.17978278
5729,0.0
5730,0.061196864
5731,0.0
5732,0.17759465
5733,0.0
5734,0.0
5735,0.0
5736,0.0
5737,0.0
5738,0.0009982843
5739,0.0
5740,0.37997204
5741,0.0
5742,0.31012425
5743,0.0
5744,0.0
5745,0.0
5746,0.03808452
5747,0.040182225
5748,0.0
5749,0.0
5750,0.0
5751,0.066814765
5752,0.0
5753,0.0
5754,0.05551437
5755,0.0
5756,0.52130973
5757,0.0
5758,0.0
5759,0.0
5760,0.025238637
5761,0.0
5762,0.0
5763,0.0
5764,0.0
5765,0.0
5766,0.0
5767,0.0
5768,0.0
5769,1.2953143
5770,0.0
5771,0.0
5772,0.0
5773,0.0
5774,0.0
5775,0.0
5776,0.0
5777,0.041113675
5778,0.0
5779,0.0
5780,0.2587633
5781,0.0
5782,0.07164687
5783,0.0
5784,0.0
5785,0.17397217
5786,0.17274365
5787,0.0
5788,0.0
5789,0.0
5790,0.0
5791,0.0
5792,0.0
5793,0.564472
5794,0.0
5795,0.0
5796,0.0
5797,0.0
5798,0.0
5799,0.29833376
5800,0.07752529
5801,0.0
5802,0.0
5803,3.1676528
5804,3.4515262
5805,0.0
5806,0.1369376
5807,0.0
5808,0.0
5809,0.08234383
5810,0.0
5811,0.0
5812,0.0
5813,0.0
5814,0.0
5815,0.0
5816,0.0
5817,0.0
5818,0.75002754
5819,0.0
5820,0.0
5821,0.0
5822,0.0
5823,0.16621244
5824,0.0
5825,0.0
5826,0.0
5827,0.0
5828,0.0
5829,0.0
5830,0.0
5831,0.0
5832,0.0
5833,0.5630253
5834,0.0
5835,0.0
5836,0.0
5837,0.0
5838,0.0
5839,0.0
5840,0.0
5841,0.0
5842,0.09140298
5843,6.850399e-05
5844,1.1828861
5845,0.0
5846,0.1615602
5847,0.0
5848,0.0
5849,0.0
5850,0.0
5851,0.0
5852,0.5727983
5853,0.0
5854,0.0
5855,0.28865173
5856,0.001621884
5857,0.6961136
5858,0.28338552
5859,0.0
5860,0.0
5861,0.0
5862,0.0
5863,0.030968765
5864,0.0
5865,0.07110022
5866,0.0
5867,0.0
5868,0.0
5869,0.0
5870,0.2014091
5871,0.47404352
5872,0.0
5873,0.0
5874,0.0
5875,0.0
5876,0.0
5877,0.06759925
5878,0.0
5879,0.010279534
5880,0.6259064
5881,0.0
5882,0.5854559
5883,4.8199277
5884,0.0
5885,0.0
5886,0.0
5887,0.0
5888,0.018379081
5889,0.0
5890,0.0
5891,0.6283855
5892,0.009560495
5893,0.0
5894,2.9148262
5895,2.0363538
5896,1.7302171
5897,0.0
5898,0.0
5899,0.0023455604
5900,0.0
5901,0.0
5902,0.0
5903,0.0
5904,0.0
5905,0.0
5906,0.0
5907,0.0
5908,0.0
5909,0.0
5910,0.0
5911,0.0
5912,0.0
5913,0.47531608
5914,0.022724865
5915,0.23349719
5916,0.0
5917,0.0
5918,0.0
5919,0.0
5920,0.22378144
5921,0.7081912
5922,1.2704022
5923,0.0
5924,0.016588617
5925,0.0
5926,0.03546174
5927,0.48041424
5928,1.015531
5929,0.0
5930,0.0
5931,0.0
5932,0.0
5933,0.0
5934,0.07291496
5935,0.68248713
5936,0.0
5937,0.0
5938,1.1957582
5939,0.12574814
5940,0.0
5941,0.0
5942,0.0
5943,0.0
5944,0.0
5945,0.0
5946,0.0
5947,0.0
5948,0.0
5949,0.0
5950,0.0
5951,0.0
5952,0.0
5953,0.0
5954,0.0
5955,0.0
5956,0.0
5957,0.1326451
5958,0.0
5959,0.0
5960,0.0
5961,0.0
5962,0.0
5963,0.29704085
5964,0.0
5965,0.0
5966,0.0
5967,0.0
5968,0.0
5969,0.0
5970,0.0
5971,0.027001431
5972,2.4780955
5973,0.0
5974,0.0
5975,0.0
5976,0.0
5977,0.0
5978,0.0
5979,0.18494548
5980,0.0
5981,0.0
5982,0.23697422
5983,0.0
5984,0.0
5985,0.0
5986,0.0
5987,0.0
5988,0.0
5989,0.0
5990,0.0
5991,0.0
5992,0.0
5993,0.0
5994,0.0
5995,0.004715133
5996,0.0
5997,0.07994693
5998,0.15368803
5999,0.0
6000,0.0
6001,0.0
6002,0.0
6003,0.0
6004,0.0
6005,0.0
6006,0.0
6007,0.0
6008,0.0
6009,0.0
6010,0.0
6011,0.0
6012,0.0
6013,0.0
6014,0.0
6015,0.0
6016,0.0
6017,0.0
6018,0.111692525
6019,0.48684677
6020,0.4417195
6021,0.6433599
6022,0.0
6023,0.0
6024,0.0
6025,0.0
6026,0.0
6027,0.0
6028,0.17912386
6029,0.0
6030,0.0
6031,0.0
6032,0.0
6033,0.0
6034,0.0
6035,0.055784944
6036,0.0
6037,0.0
6038,0.0
6039,0.0
6040,0.12038026
6041,0.0
6042,0.0
6043,0.0
6044,0.0
6045,0.13963339
6046,0.0
6047,0.0
6048,0.19773124
6049,0.00012999761
6050,0.003927799
6051,0.0
6052,0.0
6053,0.0
6054,0.027721109
6055,0.72041756
6056,0.57758856
6057,0.9416531
6058,0.0
6059,0.40585235
6060,0.5010286
6061,0.26593992
6062,0.0
6063,0.0
6064,0.0
6065,0.007982619
6066,0.0
6067,0.0
6068,0.0
6069,0.0
6070,0.0
6071,0.44398776
6072,0.0
6073,0.0
6074,0.0
6075,0.0
6076,0.0
6077,0.0
6078,0.27112457
6079,4.134681
6080,0.05374939
6081,1.113362
6082,0.0
6083,0.6568657
6084,0.18698567
6085,0.8247452
6086,0.0
6087,0.0
6088,0.9687876
6089,0.0
6090,0.0
6091,0.0
6092,0.0
6093,0.0
6094,0.0
6095,0.0
6096,0.0
6097,0.0
6098,0.0
6099,0.0
6100,0.0
6101,0.0
6102,0.0
6103,0.0
6104,0.0
6105,0.0
6106,0.0
6107,0.0
6108,0.47470728
6109,0.0
6110,0.0
6111,0.0
6112,0.0
6113,0.0
6114,0.0
6115,0.0
6116,0.0
6117,0.0
6118,0.0
6119,0.0
6120,0.0
6121,0.0
6122,0.0
6123,0.0
6124,0.0
6125,0.0
6126,0.0
6127,0.0
6128,0.0
6129,0.0
6130,0.0
6131,0.0
6132,0.0
6133,0.1320175
6134,0.0
6135,0.0
6136,0.0
6137,0.0
6138,0.0
6139,0.0
6140,0.0
6141,0.0
6142,0.00594435
6143,0.14412712
6144,0.0
6145,0.0
6146,0.0
6147,0.0
6148,0.0
6149,0.0
6150,0.035174314
6151,0.0
6152,0.55778944
6153,0.037439648
6154,0.020788841
6155,1.4452716
6156,0.0
6157,0.0
6158,0.0
6159,0.0
6160,0.0
6161,0.0
6162,0.0
6163,0.0
6164,0.0
6165,0.0
6166,0.0
6167,0.14734009
6168,0.0
6169,0.0
6170,0.0
6171,0.0
6172,0.009452321
6173,0.0
6174,0.0
6175,0.0
6176,0.0
6177,0.0
6178,0.0
6179,0.0
6180,0.31931224
6181,2.06435
6182,0.0
6183,0.0
6184,0.35639846
6185,0.0
6186,0.0
6187,0.38125739
6188,0.012451975
6189,0.16583216
6190,0.0
6191,0.0
6192,0.0
6193,0.25514117
6194,0.049032744
6195,0.0
6196,0.0
6197,0.26591432
6198,0.0
6199,0.0
6200,0.0
6201,0.0
6202,0.0
6203,0.0
6204,0.0
6205,0.0
6206,0.00019794973
6207,0.0
6208,0.0
6209,1.309611
6210,0.0
6211,0.0
6212,0.0
6213,0.0
6214,0.0
6215,0.0
6216,0.0
6217,0.0
6218,0.0
6219,0.0
6220,0.0
6221,0.0
6222,0.0
6223,0.0
6224,0.0
6225,0.0
6226,0.0
6227,0.0
6228,0.00067043
6229,0.08106416
6230,0.0
6231,0.0
6232,0.0
6233,0.0
6234,0.0
6235,0.4229504
6236,0.35263252
6237,0.015791195
6238,0.0
6239,0.0
6240,0.37504917
6241,0.0
6242,0.0017860013
6243,0.0
6244,1.6876065
6245,2.632964
6246,0.14963524
6247,0.0
6248,0.06203322
6249,0.04402678
6250,5.472277
6251,0.0
6252,0.1828773
6253,0.0
6254,0.0
6255,0.0
6256,0.0
6257,0.4045316
6258,0.0
6259,0.0
6260,0.3882029
6261,0.026376314
6262,0.0
6263,0.86306477
6264,0.37272236
6265,0.0
6266,0.07054506
6267,0.0
6268,0.0
6269,0.0
6270,0.0
6271,0.0
6272,0.06398848
6273,2.568909
6274,0.0
6275,0.0
6276,0.0
6277,0.68169546
6278,0.03361265
6279,0.0
6280,0.0
6281,0.102205925
6282,0.0
6283,0.0
6284,0.0
6285,0.0
6286,0.0
6287,0.0015026064
6288,0.0
6289,0.0
6290,0.0
6291,0.0
6292,0.0
6293,0.007939207
6294,0.0
6295,0.0
6296,0.0
6297,0.3326795
6298,0.0
6299,0.0
6300,0.0
6301,0.0
6302,0.0
6303,0.0
6304,0.0
6305,0.0
6306,0.010631253
6307,0.0
6308,0.0
6309,0.0
6310,0.0
6311,0.0039156205
6312,0.0
6313,0.0
6314,0.0
6315,0.008176858
6316,0.19900614
6317,0.0
6318,0.9644366
6319,0.011282385
6320,0.069492936
6321,0.0
6322,0.97780937
6323,0.0
6324,0.008186693
6325,0.0
6326,0.0
6327,0.0
6328,0.0
6329,0.0
6330,0.24867618
6331,0.052797638
6332,0.0
6333,0.0
6334,0.25419652
6335,0.04349093
6336,0.0
6337,0.0
6338,0.0
6339,0.0
6340,0.0
6341,0.0
6342,0.0
6343,0.0
6344,0.0
6345,0.0
6346,0.0
6347,0.0
6348,0.0
6349,0.0
6350,0.18677527
6351,0.0
6352,0.06552141
6353,0.0
6354,0.19991733
6355,0.0
6356,0.0
6357,0.0
6358,0.0
6359,0.0
6360,0.00031795146
6361,0.0
6362,0.35524154
6363,0.0
6364,0.27325204
6365,0.0
6366,0.0
6367,0.0
6368,0.041330583
6369,0.033897948
6370,0.0
6371,0.0
6372,0.0
6373,0.06021166
6374,0.0
6375,0.0
6376,0.07500171
6377,0.0
6378,0.5175838
6379,0.0
6380,0.0
6381,0.0
6382,0.021952983
6383,0.0
6384,0.0
6385,0.0
6386,0.0
6387,0.0
6388,0.0
6389,0.0
6390,0.0
6391,1.335219
6392,0.0
6393,0.0
6394,0.0
6395,0.0
6396,0.0
6397,0.0
6398,0.0
6399,0.046010222
6400,0.0
6401,0.0
6402,0.25161424
6403,0.0
6404,0.079762556
6405,0.0
6406,0.0
6407,0.18102263
6408,0.1870055
6409,0.0
6410,0.0
6411,0.0
6412,0.0
6413,0.0
6414,0.0
6415,0.5880534
6416,0.0
6417,0.0
6418,0.0
6419,0.0
6420,0.0
6421,0.2937158
6422,0.092877775
6423,0.0
6424,0.0
6425,3.1623507
6426,3.41656
6427,0.0
6428,0.14579637
6429,0.0
6430,0.0
6431,0.0859158
6432,0.0
6433,0.0
6434,0.0
6435,0.0
6436,0.0
6437,0.0
6438,0.0
6439,0.0
6440,0.7921008
6441,0.0
6442,0.0
6443,0.0
6444,0.0
6445,0.1952706
6446,0.0
6447,0.0
6448,0.00040830116
6449,0.0
6450,0.0
6451,0.0
6452,0.0
6453,0.0
6454,0.0
6455,0.60150456
6456,0.0
6457,0.0
6458,0.0
6459,0.0
6460,0.0
6461,0.0
6462,0.0
6463,0.0
6464,0.093013026
6465,0.0
6466,1.2092371
6467,0.0
6468,0.19320908
6469,0.0
6470,0.0
6471,0.0
6472,0.0
6473,0.0
6474,0.57770914
6475,0.0
6476,0.0
6477,0.29137954
6478,0.0021998
6479,0.7009001
6480,0.2868946
6481,0.0
6482,0.0
6483,0.0
6484,0.0
6485,0.03214602
6486,0.0
6487,0.054351337
6488,0.0
6489,0.0
6490,0.0
6491,0.0
6492,0.18905741
6493,0.49261606
6494,0.0
6495,0.0
6496,0.0
6497,0.0
6498,0.0
6499,0.07301869
6500,0.0
6501,0.010953208
6502,0.62159246
6503,0.0
6504,0.59744954
6505,4.7819476
6506,0.0
6507,0.0
6508,0.0
6509,0.0
6510,0.01984548
6511,0.0
6512,0.0
6513,0.63105655
6514,0.007903519
6515,0.0
6516,2.973605
6517,2.0287764
6518,1.7083744
6519,0.0
6520,0.0
6521,0.0018477484
6522,0.0
6523,0.0
6524,0.0
6525,0.0
6526,0.0
6527,0.0
6528,0.0
6529,0.0
6530,0.0
6531,0.0
6532,0.0
6533,0.0
6534,0.0
6535,0.4916655
6536,0.022734117
6537,0.23339961
6538,0.0
6539,0.0
6540,0.0
6541,0.0
6542,0.2320014
6543,0.71110445
6544,1.2894602
6545,0.0
6546,0.018314708
6547,0.0
6548,0.038414795
6549,0.4735259
6550,1.0175244
6551,0.0
6552,0.0
6553,0.0
6554,0.0
6555,0.0
6556,0.07415838
6557,0.7006212
6558,0.0
6559,0.0
6560,1.1489022
6561,0.12390782
6562,0.0
6563,0.0
6564,0.0
6565,0.0
6566,0.0
6567,0.0
6568,0.0
6569,0.0
6570,0.0
6571,0.0
6572,0.0
6573,0.0
6574,0.0
6575,0.00035211095
6576,0.0
6577,0.0
6578,0.0
6579,0.14276205
6580,0.0
6581,0.0
6582,0.0
6583,0.0
6584,0.0
6585,0.29937235
6586,0.0
6587,0.0
6588,0.0
6589,0.0
6590,0.0
6591,0.0
6592,0.0
6593,0.030171067
6594,2.5621517
6595,0.0
6596,0.0
6597,0.0
6598,0.0
6599,0.0
6600,0.0
6601,0.17844385
6602,0.0
6603,0.0
6604,0.22109686
6605,0.0
6606,0.0
6607,0.0
6608,0.0
6609,0.0
6610,0.0
6611,0.0
6612,0.0
6613,0.0
6614,0.0
6615,0.0
6616,0.0
6617,0.0015770048
6618,0.0
6619,0.09346678
6620,0.15638554
6621,0.0
6622,0.0
6623,0.0
6624,0.0
6625,0.0
6626,0.0
6627,0.0
6628,0.0
6629,0.0
6630,0.0
6631,0.0
6632,0.0
6633,0.0
6634,0.0
6635,0.0
6636,0.0
6637,0.0
6638,0.0
6639,0.0
6640,0.1039032
6641,0.4813583
6642,0.47079572
6643,0.64916766
6644,0.0
6645,0.0
6646,0.0
6647,0.0
6648,0.0
6649,0.0
6650,0.18680394
6651,0.0
6652,0.0
6653,0.0
6654,0.0
6655,0.0
6656,0.0
6657,0.05511426
6658,0.0
6659,0.0
6660,0.0
6661,0.0
6662,0.11505998
6663,0.0
6664,0.0
6665,0.0
6666,0.0
6667,0.10444674
6668,0.0
6669,0.0
6670,0.20218723
6671,0.0
6672,0.010417213
6673,0.0
6674,0.0
6675,0.0
6676,0.027507942
6677,0.7235822
6678,0.5650302
6679,0.94976336
6680,0.0
6681,0.43068352
6682,0.49518397
6683,0.24292284
6684,0.0
6685,0.0
6686,0.0
6687,0.01224019
6688,0.0
6689,0.0
6690,0.0
6691,0.0
6692,0.0
6693,0.46423006
6694,0.0
6695,0.0
6696,0.0
6697,0.0
6698,0.0
6699,0.0
6700,0.28564882
6701,4.110841
6702,0.051593684
6703,1.099688
6704,0.0
6705,0.7671915
6706,0.18384849
6707,0.8000491
6708,0.0
6709,0.0
6710,0.9160539
6711,0.0
6712,0.0
6713,0.0
6714,0.0
6715,0.0
6716,0.0
6717,0.0
6718,0.0
6719,0.0
6720,0.0
6721,0.0
6722,0.0
6723,0.0
6724,0.0
6725,0.0
6726,0.0
6727,0.0
6728,0.0
6729,0.0
6730,0.48335034
6731,0.0
6732,0.0
6733,0.0
6734,0.0
6735,0.0
6736,0.0
6737,0.0
6738,0.0
6739,0.0
6740,0.0
6741,0.0
6742,0.0
6743,0.0
6744,0.0
6745,0.0
6746,0.0
6747,0.0
6748,0.0
6749,0.0
6750,0.0
6751,0.0
6752,0.0
6753,0.0
6754,0.0
6755,0.14709651
6756,0.0
6757,0.0
6758,0.0
6759,0.0
6760,0.0
6761,0.0
6762,0.0
6763,0.0
6764,0.0053576315
6765,0.15316465
6766,0.0
6767,0.0
6768,0.0
6769,0.0
6770,0.0
6771,0.0
6772,0.04109534
6773,0.0
6774,0.59167004
6775,0.039742857
6776,0.023761336
6777,1.3784809
6778,0.0
6779,0.0
6780,0.0
6781,0.0
6782,0.0
6783,0.0
6784,0.0
6785,0.0
6786,0.0
6787,0.0
6788,0.0
6789,0.1638687
6790,0.0
6791,0.0
6792,0.0
6793,0.0
6794,0.007921747
6795,0.0
6796,0.0
6797,0.0
6798,0.0
6799,0.0
6800,0.0
6801,0.0
6802,0.31521347
6803,2.0363538
6804,0.0
6805,0.0
6806,0.3538023
6807,0.0
6808,0.0
6809,0.38587913
6810,0.01197889
6811,0.16398682
6812,0.0
6813,0.0
6814,0.0
6815,0.27157053
6816,0.045135163
6817,0.0
6818,0.0
6819,0.2791347
6820,0.0
6821,0.0
6822,0.0
6823,0.0
6824,1.29883465e-05
6825,0.0
6826,0.0
6827,0.0
6828,0.0005364417
6829,0.0
6830,0.0
6831,1.3376278
6832,0.0
6833,0.0
6834,0.0
6835,0.0
6836,0.0
6837,0.0
6838,0.0
6839,0.0
6840,0.0
6841,0.0
6842,0.0
6843,0.0
6844,0.0
6845,0.0
6846,0.0
6847,0.0
6848,0.0
6849,0.0
6850,0.00011897583
6851,0.071849175
6852,6.6388486e-05
6853,0.0
6854,0.0
6855,0.0
6856,0.0
6857,0.44377795
6858,0.35398674
6859,0.015349533
6860,0.0
6861,0.0
6862,0.38511646
6863,0.0
6864,0.0021217074
6865,0.0
6866,1.6683528
6867,2.6004562
6868,0.15490516
6869,0.0
6870,0.06670835
6871,0.045659687
6872,5.7591586
6873,0.0
6874,0.18636923
6875,0.0
6876,0.0
6877,0.0
6878,0.0
6879,0.4177535
6880,0.0
6881,0.0
6882,0.39608076
6883,0.023715673
6884,0.0
6885,0.8587
6886,0.38457745
6887,0.0
6888,0.06632594
6889,0.0
6890,0.0
6891,0.0
6892,0.0
6893,0.0
6894,0.05939515
6895,2.5516539
6896,0.0
6897,0.0
6898,0.0
6899,0.66499704
6900,0.0273724
6901,0.0
6902,0.0
6903,0.102351196
6904,0.0
6905,0.0
6906,0.0
6907,0.0
6908,0.0
6909,0.0031493083
6910,0.0
6911,0.0
6912,0.0
6913,0.0
6914,0.0
6915,0.0070006843
6916,0.0
6917,0.0
6918,0.0
6919,0.34567162
6920,0.0
6921,0.0
6922,0.0
6923,0.0
6924,0.0
6925,0.0
6926,0.0
6927,0.0
6928,0.014261412
6929,0.0
6930,0.0
6931,0.0
6932,0.0
6933,0.0038903905
6934,0.0
6935,0.0
6936,0.0
6937,0.008010449
6938,0.20567793
6939,0.0
6940,1.2084199
6941,0.012379259
6942,0.06625721
6943,0.0
6944,0.995403
6945,0.0
6946,0.012458278
6947,0.0
6948,0.0
6949,0.0
6950,0.0
6951,0.0
6952,0.2817953
6953,0.049685545
6954,0.0
6955,0.0
6956,0.27213347
6957,0.04331453
6958,0.0
6959,0.0
6960,0.0
6961,0.0
6962,0.0
6963,0.0
6964,0.0
6965,0.0
6966,0.0
6967,0.0
6968,0.0
6969,0.0
6970,0.0
6971,0.0
6972,0.19499472
6973,0.0
6974,0.06839777
6975,0.0
6976,0.22197102
6977,0.0
6978,0.0
6979,0.0
6980,0.0
6981,0.0
6982,1.6243597e-05
6983,0.0
6984,0.32373556
6985,0.0
6986,0.241155
6987,0.0
6988,0.0
6989,0.0
6990,0.04436923
6991,0.029544832
6992,0.0
6993,0.0
6994,0.0
6995,0.05550156
6996,0.0
6997,0.0
6998,0.09060317
6999,0.0
7000,0.5166839
7001,0.0
7002,0.0
7003,0.0
7004,0.019617265
7005,0.0
7006,0.0
7007,0.0
7008,0.0
7009,0.0
7010,0.0
7011,0.0
7012,0.0
7013,1.3682694
7014,0.0
7015,0.0
7016,0.0
7017,0.0
7018,0.0
7019,0.0
7020,0.0
7021,0.050596792
7022,0.0
7023,0.0
7024,0.24010052
7025,0.0
7026,0.089196526
7027,0.0
7028,0.0
7029,0.18558346
7030,0.20035991
7031,0.0
7032,0.0
7033,0.0
7034,0.0
7035,0.0
7036,0.0
7037,0.6044237
7038,0.0
7039,0.0
7040,0.0
7041,0.0
7042,0.0
7043,0.28788766
7044,0.10982154
7045,0.0
7046,0.0
7047,3.1601117
7048,3.378299
7049,0.0
7050,0.15273732
7051,0.0
7052,0.0
7053,0.09008378
7054,0.0
7055,0.0
7056,0.0
7057,0.0
7058,0.0
7059,0.0
7060,0.0
7061,0.0
7062,0.83016557
7063,0.0
7064,0.0
7065,0.0
7066,0.0
7067,0.21862972
7068,0.0
7069,0.0
7070,0.0019061887
7071,0.0
7072,0.0
7073,0.0
7074,0.0
7075,0.0
7076,0.0
7077,0.6355459
7078,0.0
7079,0.0
7080,0.0
7081,0.0
7082,0.0
7083,0.0
7084,0.0
7085,0.0
7086,0.093998075
7087,0.0
7088,1.2283033
7089,0.0
7090,0.22448136
7091,0.0
7092,0.0
7093,0.0
7094,0.0
7095,0.0
7096,0.57733685
7097,0.0
7098,0.0
7099,0.29071608
7100,0.0025828776
7101,0.6950399
7102,0.284778
7103,0.0
7104,0.0
7105,0.0
7106,0.0
7107,0.0345449
7108,0.0
7109,0.039435145
7110,0.0
7111,0.0
7112,0.0
7113,0.0
7114,0.17840905
7115,0.50738585
7116,0.0
7117,0.0
7118,0.0
7119,0.0
7120,0.0
7121,0.08034597
7122,0.0
7123,0.011433748
7124,0.6165663
7125,0.0
7126,0.610162
7127,4.7482924
7128,0.0
7129,0.0
7130,0.0
7131,0.0
7132,0.020796863
7133,0.0
7134,0.0
7135,0.63455415
7136,0.0063913893
7137,0.0
7138,3.0328686
7139,2.0208192
7140,1.685395
7141,0.0
7142,0.0
7143,0.0013374835
7144,0.0
7145,0.0
7146,0.0
7147,0.0
7148,0.0
7149,0.0
7150,0.0
7151,0.0
7152,0.0
7153,0.0
7154,0.0
7155,0.0
7156,0.0
7157,0.50592977
7158,0.022452723
7159,0.2349734
7160,0.0
7161,0.0
7162,0.0
7163,0.0
7164,0.23740454
7165,0.71302253
7166,1.3141359
7167,0.0
7168,0.019987233
7169,0.0
7170,0.041616146
7171,0.46781453
7172,1.017723
7173,0.0
7174,0.0
7175,0.0
7176,0.0
7177,0.0
7178,0.07501226
7179,0.715432
7180,0.0
7181,0.0
7182,1.1100063
7183,0.12137981
7184,0.0
7185,0.0
7186,0.0
7187,0.0
7188,0.0
7189,0.0
7190,0.0
7191,0.0
7192,0.0
7193,0.0
7194,0.0
7195,0.0
7196,0.0
7197,0.0026353546
7198,0.0
7199,0.0
7200,0.0
7201,0.14894556
7202,0.0
7203,0.0
7204,0.0
7205,0.0
7206,0.0
7207,0.30112696
7208,0.0
7209,0.0
7210,0.0
7211,0.0
7212,0.0
7213,0.0
7214,0.0
7215,0.032600623
7216,2.633766
7217,0.0
7218,0.0
7219,0.0
7220,0.0
7221,0.0
7222,0.0
7223,0.17182192
7224,0.00036348228
7225,0.0
7226,0.20587035
7227,0.0
7228,0.0
7229,0.0
7230,0.0
7231,0.0
7232,0.0
7233,0.0
7234,0.0
7235,0.0
7236,0.0
7237,0.0
7238,0.0
7239,0.000221335
7240,0.0
7241,0.10561766
7242,0.15669285
7243,0.0
7244,0.0
7245,0.0
7246,0.0
7247,0.0
7248,0.0
7249,0.0
7250,0.0
7251,0.0
7252,0.0
7253,0.0
7254,0.0
7255,0.0
7256,0.0
7257,0.0
7258,0.0
7259,0.0
7260,0.0
7261,0.0
7262,0.09419684
7263,0.4761441
7264,0.4975415
7265,0.64925855
7266,0.0
7267,0.0
7268,0.0
7269,0.0
7270,0.0
7271,0.0
7272,0.19031875
7273,0.0
7274,0.0
7275,0.0
7276,0.0
7277,0.0
7278,0.0
7279,0.054508686
7280,0.0
7281,0.0
7282,0.0
7283,0.0
7284,0.11074579
7285,0.0
7286,0.0
7287,0.0
7288,0.0
