,0
15425,0.0012298527
15426,0.0
15427,0.012851736
15428,0.0
15429,1.6387076
15430,0.7387913
15431,0.0
15432,0.0
15433,0.0
15434,0.36532888
15435,3.7760813
15436,0.0
15437,0.0
15438,0.0
15439,0.0
15440,0.0
15441,0.0
15442,0.0
15443,0.35561895
15444,0.0
15445,0.0
15446,0.14427647
15447,0.0
15448,0.21593311
15449,0.0
15450,0.0015469124
15451,0.0048551606
15452,0.0
15453,0.0
15454,0.0042657205
15455,0.6414557
15456,0.0
15457,0.06547184
15458,0.0030839497
15459,0.0
15460,0.0
15461,0.0
15462,0.0
15463,0.0019231369
15464,0.0
15465,0.0
15466,0.0
15467,0.10890999
15468,0.0
15469,0.0
15470,0.64009297
15471,0.0
15472,0.0
15473,0.5863072
15474,0.0
15475,1.8871341
15476,0.026806647
15477,1.7102642
15478,0.0
15479,0.0
15480,0.0
15481,0.0
15482,0.0
15483,0.0
15484,0.0
15485,0.17689092
15486,0.0
15487,0.0
15488,0.0
15489,0.00031297642
15490,0.0
15491,0.0
15492,0.0
15493,0.033126682
15494,0.8700456
15495,0.00095791236
15496,0.0
15497,0.0
15498,0.0
15499,0.0
15500,0.0
15501,0.0
15502,0.7991743
15503,0.0
15504,0.118552916
15505,0.0
15506,0.0
15507,0.0
15508,0.0
15509,0.0
15510,0.0
15511,0.0
15512,0.0
15513,0.0
15514,0.0
15515,0.0
15516,0.18248348
15517,0.060456887
15518,0.0
15519,0.0
15520,0.14962731
15521,0.0
15522,0.0
15523,0.0
15524,0.0
15525,1.1293942
15526,0.0
15527,0.0
15528,0.022660993
15529,0.0
15530,0.0
15531,0.0
15532,0.0
15533,0.0
15534,0.0
15535,0.0
15536,0.0
15537,0.0
15538,1.5225435
15539,0.0
15540,0.0
15541,0.0
15542,0.33919245
15543,0.0
15544,0.7565276
15545,0.0
15546,0.0
15547,0.0
15548,0.01644231
15549,0.0
15550,0.0
15551,0.0
15552,0.048334602
15553,0.004660731
15554,0.0
15555,0.0
15556,0.0
15557,0.0
15558,2.2918375
15559,0.0
15560,0.0
15561,0.006926187
15562,0.0
15563,0.0
15564,0.0
15565,0.0
15566,0.0
15567,0.006137676
15568,0.0
15569,0.0
15570,0.3256807
15571,0.0
15572,0.0
15573,0.0
15574,0.0
15575,0.0
15576,0.34009966
15577,3.3818119
15578,0.492627
15579,0.0012884355
15580,0.3201797
15581,0.0
15582,0.0
15583,0.0
15584,0.0
15585,0.0
15586,3.705335
15587,0.0
15588,0.0
15589,0.003919852
15590,0.32191393
15591,0.006427595
15592,0.05157655
15593,0.0
15594,0.0
15595,0.0
15596,0.0
15597,0.0
15598,0.0
15599,0.0
15600,0.0
15601,0.0
15602,0.0
15603,0.0
15604,0.0
15605,0.0
15606,0.0
15607,0.0
15608,0.0
15609,1.50561
15610,0.0
15611,0.0
15612,0.0
15613,0.0
15614,0.0
15615,0.0
15616,0.1517643
15617,0.0
15618,0.0
15619,0.0
15620,0.0
15621,0.0
15622,0.0
15623,0.17856985
15624,0.0
15625,0.0
15626,0.0
15627,0.0
15628,1.6420637
15629,0.65032506
15630,0.0
15631,0.0
15632,0.0
15633,0.0
15634,0.0016579613
15635,0.0
15636,0.0
15637,0.0
15638,0.105458334
15639,0.6938612
15640,0.1640973
15641,0.0
15642,0.0
15643,0.0
15644,0.0
15645,0.0
15646,0.0
15647,0.0
15648,0.0
15649,0.0
15650,0.0
15651,0.0
15652,0.0
15653,0.0
15654,0.0
15655,0.0
15656,0.0
15657,0.0
15658,0.0
15659,0.32597312
15660,0.0
15661,0.0
15662,0.0
15663,0.5234845
15664,0.0
15665,0.220451
15666,0.0
15667,0.0
15668,0.0
15669,0.0
15670,0.0
15671,0.0764758
15672,0.0
15673,0.0
15674,0.0
15675,3.7118495
15676,1.0248875e-06
15677,0.30349568
15678,0.0
15679,0.0
15680,0.0
15681,0.0
15682,0.4026404
15683,0.12203641
15684,0.0
15685,0.0
15686,0.0
15687,0.0
15688,0.0
15689,0.0
15690,0.0
15691,2.468832
15692,0.57884204
15693,0.0
15694,0.0
15695,0.025870116
15696,0.0
15697,0.0
15698,0.14294197
15699,0.0
15700,0.0
15701,0.0
15702,0.0
15703,0.0
15704,0.0
15705,0.0
15706,0.0
15707,0.0
15708,0.0
15709,0.0
15710,0.0
15711,0.0
15712,0.0
15713,0.0
15714,0.0
15715,0.0
15716,0.0
15717,0.000521027
15718,0.0
15719,0.0
15720,0.0
15721,0.0
15722,0.0
15723,0.00011100987
15724,0.0
15725,0.0
15726,0.07538655
15727,0.0
15728,0.0
15729,0.0
15730,0.0
15731,0.03297586
15732,0.01237202
15733,0.0
15734,0.0
15735,0.0
15736,0.7461229
15737,0.0
15738,0.0
15739,0.0
15740,0.0
15741,1.4641552e-05
15742,0.0
15743,0.0
15744,1.0981238
15745,0.0451893
15746,0.0
15747,0.0
15748,0.0
15749,0.0
15750,0.0
15751,0.0
15752,0.0
15753,0.0
15754,0.0
15755,0.0
15756,0.0
15757,0.0
15758,0.0
15759,0.0
15760,0.57051015
15761,0.0
15762,0.056227226
15763,0.0
15764,0.0
15765,0.0
15766,0.0
15767,0.0
15768,0.0
15769,0.0
15770,0.0
15771,0.0
15772,0.0
15773,0.08413471
15774,0.0
15775,0.0
15776,0.0
15777,0.0
15778,0.0
15779,0.0
15780,0.0
15781,0.07279464
15782,0.0
15783,0.0
15784,0.5921292
15785,0.0
15786,0.0
15787,0.0
15788,0.0
15789,0.0
15790,0.0
15791,0.0
15792,0.0
15793,0.0006231508
15794,0.0
15795,0.0
15796,0.0
15797,0.0
15798,0.0
15799,0.0
15800,0.03628757
15801,0.0
15802,0.0
15803,0.0
15804,0.0
15805,2.6984591
15806,0.0
15807,0.0
15808,0.0
15809,0.2474876
15810,0.0
15811,0.0
15812,0.0
15813,0.0
15814,0.0
15815,0.0
15816,0.44661
15817,0.0
15818,0.0
15819,0.0
15820,0.0
15821,0.568041
15822,0.0
15823,0.0
15824,0.0
15825,0.5831574
15826,1.2018358
15827,0.5915368
15828,0.0
15829,0.0
15830,0.0
15831,0.0
15832,0.0
15833,0.0
15834,0.0
15835,0.12025264
15836,1.030112
15837,0.0
15838,0.0
15839,0.0
15840,0.0
15841,0.0
15842,0.0
15843,0.0
15844,0.0
15845,0.0
15846,0.0
15847,0.0
15848,7.3521005e-05
15849,0.0
15850,0.0
15851,0.0
15852,0.058258962
15853,2.8878918
15854,0.0
15855,0.0
15856,0.0
15857,0.0
15858,0.0
15859,0.0
15860,0.0
15861,0.0
15862,0.39738813
15863,0.70192826
15864,0.059633527
15865,0.0
15866,1.1972204
15867,0.0
15868,2.0538516
15869,0.11822465
15870,0.0
15871,0.0
15872,0.0
15873,0.0
15874,0.0
15875,0.0
15876,0.1352604
15877,0.0
15878,0.20262448
15879,0.0
15880,0.0
15881,0.0
15882,1.4062209
15883,0.0
15884,0.0
15885,0.0
15886,0.0
15887,0.0
15888,0.0
15889,0.0
15890,0.0
15891,0.0
15892,0.0
15893,0.0
15894,0.0
15895,0.0
15896,0.0
15897,0.0
15898,0.0
15899,0.3373722
15900,0.0
15901,0.0
15902,0.0
15903,0.0
15904,0.0
15905,0.021837845
15906,0.0
15907,0.0
15908,0.0
15909,0.0
15910,0.0
15911,0.0
15912,0.0
15913,0.0
15914,0.4657239
15915,0.0
15916,0.0
15917,0.0015498744
15918,0.0
15919,0.0
15920,0.01942513
15921,0.0
15922,0.0
15923,0.0
15924,0.012726629
15925,0.0815784
15926,0.0
15927,0.0
15928,0.0
15929,0.0
15930,0.0
15931,0.0
15932,0.0
15933,0.026765259
15934,0.0
15935,0.047361374
15936,0.0
15937,0.07444651
15938,0.0
15939,0.0
15940,0.0
15941,0.0
15942,0.0
15943,0.0
15944,0.0
15945,0.0
15946,0.0
15947,0.0
15948,0.0
15949,0.0
15950,0.0
15951,0.025855692
15952,0.03157891
15953,0.0
15954,0.07463182
15955,0.0
15956,0.0
15957,0.64255667
15958,0.0
15959,0.0
15960,0.0
15961,0.0
15962,0.0
15963,0.0
15964,0.0
15965,0.0
15966,0.0
15967,0.0
15968,0.0
15969,0.07591458
15970,0.0
15971,0.0
15972,0.0
15973,0.0
15974,0.0
15975,0.6931393
15976,0.0
15977,0.0
15978,0.0
15979,1.0851557
15980,0.0
15981,0.0
15982,0.020499453
15983,0.0
15984,0.0
15985,0.0
15986,0.12161157
15987,0.0
15988,0.0
15989,0.0
15990,0.0
15991,0.0
15992,0.0004616029
15993,0.0
15994,0.0
15995,0.0
15996,0.0
15997,0.0
15998,0.14005652
15999,0.0
16000,0.0
16001,0.0
16002,0.0
16003,0.0
16004,0.0
16005,0.0
16006,0.009692017
16007,0.0
16008,0.0
16009,0.0
16010,0.0
16011,0.0
16012,0.0
16013,0.0
16014,0.0
16015,0.057309173
16016,0.0
16017,0.0
16018,0.0
16019,0.0
16020,0.0
16021,0.0
16022,0.0
16023,0.0951064
16024,0.0
16025,0.0
16026,0.0
16027,1.2780707
16028,0.00460048
16029,0.0
16030,0.0
16031,0.0
16032,0.0
16033,0.35464108
16034,0.04006827
16035,0.0
16036,0.0
16037,0.0
16038,0.0
16039,0.0
16040,0.0
16041,0.0
16042,0.0
16043,0.0
16044,0.0
16045,0.0
16046,0.0
16047,0.0
16048,0.0
16049,0.00024354487
16050,0.0
16051,0.0
16052,0.0
16053,0.14944205
16054,1.4002873
16055,0.0
16056,0.0
16057,0.0
16058,0.0
16059,0.0
16060,0.0
16061,0.24930838
16062,0.0
16063,0.0
16064,0.04040673
16065,0.0
16066,0.35882765
16067,0.0
16068,0.0041651037
16069,0.182631
16070,0.0
16071,0.00406651
16072,0.0
16073,0.0
16074,0.0
16075,0.0
16076,0.3161409
16077,0.0
16078,0.0
16079,0.055630658
16080,1.8846092
16081,0.0
16082,1.0394238
16083,2.4216092
16084,0.0
16085,0.0
16086,0.0007318242
16087,0.67381454
16088,0.0
16089,0.0
16090,0.0
16091,0.0
16092,0.0
16093,0.0
16094,0.0
16095,0.0
16096,0.0
16097,0.0
16098,0.0
16099,0.0
16100,0.0
16101,0.0
16102,0.0
16103,0.0
16104,0.0
16105,0.1462875
16106,0.0
16107,0.043128263
16108,0.0
16109,0.0
16110,0.0
16111,0.074212514
16112,0.0
16113,0.0
16114,0.0
16115,0.0
16116,0.0
16117,0.0
16118,0.0
16119,0.0
16120,0.0
16121,0.5022145
16122,0.019124009
16123,0.0
16124,0.0
16125,0.0
16126,0.15554087
16127,0.0
16128,0.0
16129,0.0
16130,0.0
16131,0.0
16132,0.0
16133,0.0
16134,0.0
16135,0.018850727
16136,0.0
16137,0.0
16138,0.0
16139,0.0
16140,0.0
16141,0.0
16142,0.0
16143,7.625809
16144,0.0
16145,0.0
16146,0.0
16147,0.0
16148,0.29046533
16149,0.0
16150,0.0
16151,0.0
16152,0.0
16153,0.0
16154,0.0
16155,0.0
16156,0.0
16157,0.0
16158,0.0
16159,0.0
16160,0.0
16161,0.0
16162,0.0
16163,0.0012024004
16164,0.0
16165,0.0076131513
16166,0.0
16167,1.6539522
16168,0.6756351
16169,0.0
16170,0.0
16171,0.0
16172,0.29697675
16173,3.7721667
16174,0.0
16175,0.0
16176,0.0
16177,0.0
16178,0.0
16179,0.0
16180,0.0
16181,0.35008228
16182,0.0
16183,0.0
16184,0.15165445
16185,0.0
16186,0.21559137
16187,0.0
16188,0.0007753552
16189,0.008051853
16190,0.0
16191,0.0
16192,0.0015145566
16193,0.6560214
16194,0.0
16195,0.07041558
16196,0.0022965323
16197,0.0
16198,0.0
16199,0.0
16200,0.0
16201,0.0
16202,0.0
16203,0.0
16204,0.0
16205,0.1271587
16206,0.0
16207,0.0
16208,0.67361456
16209,0.0
16210,0.0
16211,0.52244395
16212,0.0
16213,1.9306123
16214,0.017124357
16215,2.022043
16216,0.0
16217,0.0
16218,0.0
16219,0.0
16220,0.0
16221,0.0
16222,0.0
16223,0.08987727
16224,0.0
16225,0.0
16226,0.0
16227,0.0009910533
16228,0.0
16229,0.0
16230,0.0
16231,0.035563163
16232,0.84606165
16233,0.0015065758
16234,0.0
16235,0.0
16236,0.0
16237,0.0
16238,0.0
16239,0.0
16240,0.81220144
16241,0.0
16242,0.124951966
16243,0.0
16244,0.0
16245,0.0
16246,0.0
16247,0.0
16248,0.0
16249,0.0
16250,0.0
16251,0.0
16252,0.0
16253,0.0
16254,0.1816026
16255,0.05341743
16256,0.0
16257,0.0
16258,0.15926223
16259,0.0
16260,0.0
16261,0.0
16262,0.0
16263,1.1519794
16264,0.0
16265,0.0
16266,0.033187866
16267,0.0
16268,0.0
16269,0.0
16270,0.0
16271,0.0
16272,0.0
16273,0.0
16274,0.0
16275,0.0
16276,1.5601639
16277,0.0
16278,0.0
16279,0.0
16280,0.28453344
16281,0.0
16282,0.7221572
16283,0.0
16284,0.0
16285,0.0
16286,0.021001415
16287,0.0
16288,0.0
16289,0.0
16290,0.0326951
16291,0.0003945944
16292,0.0
16293,0.0
16294,0.0
16295,0.0
16296,2.5413687
16297,0.0
16298,0.0
16299,0.00581697
16300,0.0
16301,0.0
16302,0.0
16303,0.0
16304,0.0
16305,0.0113356225
16306,0.0
16307,0.0
16308,0.31851682
16309,0.0
16310,0.0
16311,0.0
16312,0.0
16313,0.0
16314,0.31605247
16315,3.6116831
16316,0.5315935
16317,0.0015122808
16318,0.33787796
16319,0.0
16320,0.0
16321,0.0
16322,0.0
16323,0.0
16324,3.7829647
16325,0.0
16326,0.0
16327,0.0028541144
16328,0.35102415
16329,8.7198496e-05
16330,0.05567892
16331,0.0
16332,0.0
16333,0.0
16334,0.0
16335,0.0
16336,0.0
16337,0.0
16338,0.0
16339,0.0
16340,0.0
16341,0.0
16342,0.0
16343,0.0
16344,0.0
16345,0.0
16346,0.0
16347,1.5130973
16348,0.0
16349,0.0
16350,0.0
16351,0.0
16352,0.0
16353,0.0
16354,0.16297264
16355,0.0
16356,0.0
16357,0.0
16358,0.0
16359,0.0
16360,0.0
16361,0.20869768
16362,0.0
16363,0.0
16364,0.0
16365,0.0
16366,1.9616009
16367,0.63735586
16368,0.0
16369,0.0
16370,0.0
16371,0.0
16372,0.0022879844
16373,0.0
16374,0.0
16375,0.0
16376,0.105001934
16377,0.6867261
16378,0.15219477
16379,0.0
16380,0.0
16381,0.0
16382,0.0
16383,0.0
16384,0.0
16385,0.0
16386,0.0
16387,0.0
16388,0.0
16389,0.0
16390,0.0
16391,0.0
16392,0.0
16393,0.0
16394,0.0
16395,0.0
16396,0.0
16397,0.3407722
16398,0.0
16399,0.0
16400,0.0
16401,0.5293033
16402,0.0
16403,0.21106015
16404,0.0
16405,0.0
16406,0.0
16407,0.0
16408,0.0
16409,0.07139563
16410,0.0
16411,0.0
16412,0.0
16413,3.8123977
16414,0.0
16415,0.30701795
16416,0.0
16417,0.0
16418,0.0
16419,0.0
16420,0.3942339
16421,0.13464548
16422,0.0
16423,0.0
16424,0.0
16425,0.0
16426,0.0
16427,0.0
16428,0.0
16429,2.4259887
16430,0.59041995
16431,0.0
16432,0.0
16433,0.02991926
16434,0.0
16435,0.0
16436,0.14634064
16437,0.0
16438,0.0
16439,0.0
16440,0.0
16441,0.0
16442,0.0
16443,0.0
16444,0.0
16445,0.0
16446,0.0
16447,0.0
16448,0.0
16449,0.0
16450,0.0
16451,0.0
16452,0.0
16453,0.0
16454,0.0
16455,0.0
16456,0.0
16457,0.0
16458,0.0
16459,0.0
16460,0.0
16461,0.0
16462,0.0
16463,0.0
16464,0.08076944
16465,0.0
16466,0.0
16467,0.0
16468,0.0
16469,0.034905285
16470,0.033353243
16471,0.0
16472,0.0
16473,0.0
16474,0.7661293
16475,0.0
16476,0.0
16477,0.0
16478,0.0
16479,0.0
16480,0.0
16481,0.0
16482,1.1399022
16483,0.04496877
16484,0.0
16485,0.0
16486,0.0
16487,0.0
16488,0.0
16489,0.0
16490,0.0
16491,0.0
16492,0.0
16493,0.0
16494,0.0
16495,0.0
16496,0.0
16497,0.0
16498,0.580903
16499,0.0
16500,0.056278806
16501,0.0
16502,0.0
16503,0.0
16504,0.0
16505,0.0
16506,0.0
16507,0.0
16508,0.0
16509,0.0
16510,0.0
16511,0.08446511
16512,0.0
16513,0.0
16514,0.0
16515,0.0
16516,0.0
16517,0.0
16518,0.0
16519,0.07711351
16520,0.0
16521,0.0
16522,0.54766166
16523,0.0
16524,0.0
16525,0.0
16526,0.0
16527,0.0
16528,0.0
16529,0.0
16530,0.0
16531,0.0
16532,0.0
16533,0.0
16534,0.0
16535,0.0
16536,0.0
16537,0.0
16538,0.022205593
16539,0.0
16540,0.0
16541,0.0
16542,0.0
16543,2.5647125
16544,0.0
16545,0.0
16546,0.0
16547,0.23814596
16548,0.0
16549,0.0
16550,0.0
16551,0.0
16552,0.0
16553,0.0
16554,0.3898981
16555,0.0
16556,0.0
16557,0.0
16558,0.0
16559,0.58826244
16560,0.0
16561,0.0
16562,0.0
16563,0.57886976
16564,1.2092896
16565,0.5846357
16566,0.0
16567,0.0
16568,0.0
16569,0.0
16570,0.0
16571,0.0
16572,0.0
16573,0.10978288
16574,1.0470438
16575,0.0
16576,0.0
16577,0.0
16578,0.0
16579,0.0
16580,0.0
16581,0.0
16582,0.0
16583,0.0
16584,0.0
16585,0.0
16586,0.00011627712
16587,0.0
16588,0.0
16589,0.0
16590,0.056086596
16591,3.035561
16592,0.0
16593,0.0
16594,0.0
16595,0.0
16596,0.0
16597,0.0
16598,0.0
16599,0.0
16600,0.38296762
16601,0.7063526
16602,0.058917906
16603,0.0
16604,1.2218491
16605,0.0
16606,2.0648537
16607,0.12633985
16608,0.0
16609,0.0
16610,0.0
16611,0.0
16612,0.0
16613,0.0
16614,0.13996637
16615,0.0
16616,0.19601408
16617,0.0
16618,0.0
16619,0.0
16620,1.29053
16621,0.0
16622,0.0
16623,0.0
16624,0.0
16625,0.0
16626,0.0
16627,0.0
16628,0.0
16629,0.0
16630,0.0
16631,0.0
16632,0.0
16633,0.0
16634,0.0
16635,0.0
16636,0.0
16637,0.46084654
16638,0.0
16639,0.0
16640,0.0
16641,0.0
16642,0.0
16643,0.017690992
16644,0.0
16645,0.0
16646,0.0
16647,0.0
16648,0.0
16649,0.0
16650,0.0
16651,0.0
16652,0.48586583
16653,0.0
16654,0.0
16655,0.0011486169
16656,0.0
16657,0.0
16658,0.019541508
16659,0.0
16660,0.0
16661,0.0
16662,0.019490553
16663,0.07408017
16664,0.0
16665,0.0
16666,0.0
16667,0.0
16668,0.0
16669,0.0
16670,0.0
16671,0.014916318
16672,0.0
16673,0.056422316
16674,0.0
16675,0.055557735
16676,0.0
16677,0.0
16678,0.0
16679,0.0
16680,0.0
16681,0.0
16682,0.0
16683,0.0
16684,0.0
16685,0.0
16686,0.0
16687,0.0
16688,0.0
16689,0.012531376
16690,0.029338047
16691,0.0
16692,0.06294264
16693,0.0
16694,0.0
16695,0.67353874
16696,0.0
16697,0.0
16698,0.0
16699,0.0
16700,0.0
16701,0.0
16702,0.0
16703,0.0
16704,0.0
16705,0.0
16706,0.0
16707,0.07341479
16708,0.0
16709,0.0
16710,0.0
16711,0.0
16712,0.0
16713,0.66005194
16714,0.0
16715,0.0
16716,0.0
16717,1.0939695
16718,0.0
16719,0.0
16720,0.028598454
16721,0.0
16722,0.0
16723,0.0
16724,0.08657046
16725,0.0
16726,0.0
16727,0.0
16728,0.0
16729,0.0
16730,0.0
16731,0.0
16732,0.0
16733,0.0
16734,0.0
16735,0.0
16736,0.12154053
16737,0.0
16738,0.0
16739,0.0
16740,0.0
16741,0.0
16742,0.0
16743,0.0
16744,0.0057037077
16745,0.0
16746,0.0
16747,0.0
16748,0.0
16749,0.0
16750,0.0
16751,0.0
16752,0.0
16753,0.04845393
16754,0.0
16755,0.0
16756,0.0
16757,0.0
16758,0.0
16759,0.0
16760,0.0
16761,0.10052945
16762,0.0
16763,0.0
16764,0.0
16765,1.379392
16766,0.0019789292
16767,0.0
16768,0.0
16769,0.0
16770,0.0
16771,0.37017688
16772,0.008786924
16773,0.0
16774,0.0
16775,0.0
16776,0.0
16777,0.0
16778,0.0
16779,0.0
16780,0.0
16781,0.0
16782,0.0
16783,0.0
16784,0.0
16785,0.0
16786,0.0
16787,0.0
16788,0.0
16789,0.0
16790,0.0
16791,0.18599755
16792,1.4839411
16793,0.0
16794,0.0
16795,0.0
16796,0.0
16797,0.0
16798,0.0
16799,0.2839059
16800,0.0
16801,0.0
16802,0.04496466
16803,0.0
16804,0.34434763
16805,0.0
16806,0.007125365
16807,0.17039533
16808,0.0
16809,0.000571462
16810,0.0
16811,0.0
16812,0.0
16813,0.0
16814,0.31900877
16815,0.0
16816,0.0
16817,0.030857136
16818,1.8280784
16819,0.0
16820,0.9825461
16821,2.519143
16822,0.0
16823,0.0
16824,0.00036989525
16825,0.64456505
16826,0.0
16827,0.0
16828,0.0
16829,0.0
16830,0.0
16831,0.0
16832,0.0
16833,0.0
16834,0.0
16835,0.0
16836,0.0
16837,0.0
16838,0.0
16839,0.0
16840,0.0
16841,0.0
16842,0.0
16843,0.16302328
16844,0.0
16845,0.10833902
16846,0.0
16847,0.0
16848,0.0
16849,0.05989371
16850,0.0
16851,0.0
16852,0.0
16853,0.0
16854,0.0
16855,0.0
16856,0.0
16857,0.0
16858,0.0
16859,0.45137507
16860,0.056829326
16861,0.0
16862,0.0
16863,0.0
16864,0.16460282
16865,0.0
16866,0.0
16867,0.0
16868,0.0
16869,0.0
16870,0.0
16871,0.0
16872,0.0
16873,0.030404994
16874,0.0
16875,0.0
16876,0.0
16877,0.0
16878,0.0
16879,0.0
16880,0.0
16881,7.5880127
16882,0.0
16883,0.0
16884,0.0
16885,0.0
16886,0.4056604
16887,0.0
16888,0.0
16889,0.0
16890,0.0
16891,0.0
16892,0.0
16893,0.0
16894,0.0
16895,0.0
16896,0.0
16897,0.0
16898,0.0
16899,0.0
16900,0.0
16901,0.001140421
16902,0.0
16903,0.0040890207
16904,0.0
16905,1.7233993
16906,0.6289611
16907,0.0
16908,0.0
16909,0.0
16910,0.23692448
16911,3.821854
16912,0.0
16913,0.0
16914,0.0
16915,0.0
16916,0.0
16917,0.0
16918,0.0
16919,0.3560379
16920,0.0
16921,0.0
16922,0.15731603
16923,0.0
16924,0.25332698
16925,0.0
16926,0.0001593918
16927,0.010602313
16928,0.0
16929,0.0
16930,0.00031455615
16931,0.69053
16932,0.0
16933,0.076559275
16934,0.002023394
16935,0.0
16936,0.0
16937,0.0
16938,0.0
16939,0.0
16940,0.0
16941,0.0
16942,0.0
16943,0.15437399
16944,0.0
16945,0.0
16946,0.6965884
16947,0.0
16948,0.0
16949,0.47701705
16950,0.0
16951,1.9962662
16952,0.00620364
16953,2.5840454
16954,0.0
16955,0.00028094387
16956,0.0
16957,0.0
16958,0.0
16959,0.0
16960,0.0
16961,0.032022044
16962,0.0
16963,0.0
16964,0.0
16965,0.002603447
16966,0.0
16967,0.0
16968,0.0
16969,0.031409588
16970,0.8507433
16971,0.0021826827
16972,0.0
16973,0.0
16974,0.0
16975,0.0
16976,0.0
16977,0.0
16978,0.818088
16979,0.0
16980,0.1224791
16981,0.0
16982,0.0
16983,0.0
16984,0.0
16985,0.0
16986,0.0
16987,0.0
16988,0.0
16989,0.0
16990,0.0
16991,0.0
16992,0.17723949
16993,0.03717158
16994,0.0
16995,0.0
16996,0.17201479
16997,0.0
16998,0.0
16999,0.0
17000,0.0
17001,1.1241012
17002,0.0
17003,0.0
17004,0.04146144
17005,0.0
17006,0.0
17007,0.008301482
17008,0.0
17009,0.0
17010,0.0
17011,0.0
17012,0.0
17013,0.0
17014,1.6067199
17015,0.0
17016,0.0
17017,0.0
17018,0.22231951
17019,0.0
17020,0.70410496
17021,0.0
17022,0.0
17023,0.0
17024,0.02853927
17025,0.0
17026,0.0
17027,0.0
17028,0.023805223
17029,0.0
17030,0.0
17031,0.0
17032,0.0
17033,0.0
17034,2.7232625
17035,0.0
17036,0.0
17037,0.0015514245
17038,0.0
17039,0.0
17040,0.0
17041,0.0
17042,0.0
17043,0.02273648
17044,0.0
17045,0.0
17046,0.3167266
17047,0.0
17048,0.0
17049,0.0
17050,0.0
17051,0.0
17052,0.29614437
17053,3.796121
17054,0.5668191
17055,0.0015121923
17056,0.35577163
17057,0.0
17058,0.0
17059,0.0
17060,0.0
17061,0.0
17062,3.8253682
17063,0.0
17064,0.0
17065,0.0037458122
17066,0.3844721
17067,0.0
17068,0.06349164
17069,0.0
17070,0.0
17071,0.0
17072,0.0
17073,0.0
17074,0.0
17075,0.0
17076,0.0
17077,0.0
17078,0.0
17079,0.0
17080,0.0
17081,0.0
17082,0.0
17083,0.0
17084,0.0
17085,1.5365988
17086,0.0
17087,0.0
17088,0.0
17089,0.0
17090,0.0
17091,0.0
17092,0.1791427
17093,0.0
17094,0.0
17095,0.0
17096,0.0
17097,0.0
17098,0.0
17099,0.25167277
17100,0.0
17101,0.0
17102,0.0
17103,0.0
17104,2.254312
17105,0.63881415
17106,0.0
17107,0.0
17108,0.0
17109,0.0
17110,0.00447558
17111,0.0
17112,0.0
17113,0.0
17114,0.116553046
17115,0.7096512
17116,0.14985915
17117,0.0
17118,0.0
17119,0.0
17120,0.0
17121,0.0
17122,0.0
17123,0.0
17124,0.0
17125,0.0
17126,0.0
17127,0.0
17128,0.0
17129,0.0
17130,0.0
17131,0.0
17132,0.0
17133,0.0
17134,0.0
17135,0.33582097
17136,0.0
17137,0.0
17138,0.0
17139,0.5444819
17140,0.0
17141,0.19377917
17142,0.0
17143,0.0
17144,0.0
17145,0.0
17146,0.0
17147,0.07100913
17148,0.0
17149,0.0
17150,0.0
17151,3.775937
17152,0.0
17153,0.30647197
17154,0.0
17155,0.0
17156,0.0
17157,0.0
17158,0.3823418
17159,0.15005025
17160,0.0
17161,0.0
17162,0.0
17163,0.0
17164,0.0
17165,0.0
17166,0.0
17167,2.4464128
17168,0.59468704
17169,0.0
17170,0.0
17171,0.029997375
17172,0.0
17173,0.0
17174,0.15727153
17175,0.0
17176,0.0
17177,0.0
17178,0.0
17179,0.0
17180,0.0
17181,0.0
17182,0.0
17183,0.0
17184,0.0
17185,0.0
17186,0.0
17187,0.0
17188,0.0
17189,0.0
17190,0.0
17191,0.0
17192,0.0
17193,0.0
17194,0.0
17195,0.0
17196,0.0
17197,0.0
17198,0.0
17199,0.0
17200,0.0
17201,0.0
17202,0.08028105
17203,0.0
17204,0.0
17205,0.0
17206,0.0
17207,0.039797157
17208,0.058622293
17209,0.0
17210,0.0
17211,0.0
17212,0.7961694
17213,0.0
17214,0.0
17215,0.0
17216,0.0
17217,0.0
17218,0.0
17219,0.0
17220,1.1797051
17221,0.03939513
17222,0.0
17223,0.0
17224,0.0
17225,0.0
17226,0.0
17227,0.0
17228,0.0
17229,0.0
17230,0.0
17231,0.0
17232,0.0
17233,0.0
17234,0.0
17235,0.0011523137
17236,0.59969133
17237,0.0
17238,0.06300036
17239,0.0
17240,0.0
17241,0.0
17242,0.0
17243,0.0
17244,0.0
17245,0.0
17246,0.0
17247,0.0
17248,0.00019409767
17249,0.08934245
17250,0.0
17251,0.0
17252,0.0
17253,0.0
17254,0.0
17255,0.0
17256,0.0
17257,0.08234871
17258,0.0
17259,0.0
17260,0.48644805
17261,0.0
17262,0.0
17263,0.0
17264,0.0
17265,0.0
17266,0.0
17267,0.0
17268,0.0
17269,0.0
17270,0.0
17271,0.0
17272,0.0
17273,0.0
17274,0.0
17275,0.0
17276,0.012590639
17277,0.0
17278,0.0
17279,0.0
17280,0.0
17281,2.4031582
17282,0.0
17283,0.0
17284,0.0
17285,0.22492898
17286,0.00018127193
17287,0.0
17288,0.0
17289,0.0
17290,0.0
17291,0.0
17292,0.35559788
17293,0.0
17294,0.0
17295,0.0
17296,0.0
17297,0.60474724
17298,0.0
17299,0.0
