,0
6913,0.0
6914,0.4589254
6915,0.78892004
6916,0.0
6917,0.0
6918,0.1692806
6919,0.0
6920,0.0
6921,0.0
6922,0.0
6923,0.0
6924,0.0
6925,1.1003925
6926,0.0
6927,0.0
6928,0.0
6929,0.0
6930,1.1483833
6931,0.0
6932,0.6493653
6933,0.0
6934,0.0075352355
6935,0.0
6936,0.0
6937,0.10548577
6938,1.3322886
6939,0.0
6940,0.06066217
6941,0.0
6942,0.28001532
6943,0.0
6944,0.0
6945,1.1001558
6946,0.0
6947,0.0
6948,0.0
6949,0.0
6950,0.0
6951,0.0
6952,0.0
6953,0.0
6954,0.0
6955,0.103161044
6956,0.0
6957,0.0
6958,0.0
6959,0.0
6960,0.0
6961,0.0
6962,0.0
6963,0.0
6964,0.0040051686
6965,0.0
6966,0.0
6967,0.0
6968,0.0
6969,0.0
6970,0.0
6971,0.15442759
6972,0.0
6973,0.0
6974,0.2608003
6975,0.0
6976,0.0
6977,0.0
6978,0.0
6979,0.0
6980,0.0
6981,0.0004455897
6982,0.0
6983,0.0
6984,0.0
6985,0.0
6986,0.0
6987,0.0
6988,0.29834086
6989,0.119587764
6990,0.0
6991,0.0
6992,0.0
6993,0.0
6994,0.79105246
6995,0.0
6996,0.0
6997,0.0
6998,0.0
6999,0.0
7000,0.0
7001,0.0
7002,0.0
7003,0.0
7004,0.0
7005,0.0
7006,0.0
7007,0.0
7008,0.021337116
7009,0.0
7010,0.0
7011,0.0
7012,0.0
7013,0.0
7014,0.0
7015,0.0
7016,0.0
7017,0.17200471
7018,0.020254863
7019,0.0
7020,0.25894144
7021,0.1775034
7022,0.0
7023,0.0
7024,0.04252468
7025,0.0
7026,0.0
7027,0.0
7028,0.0
7029,0.0
7030,1.0324513
7031,0.0
7032,0.0
7033,0.0
7034,0.0
7035,0.0
7036,0.0
7037,0.0
7038,0.0
7039,0.0
7040,0.0
7041,0.0
7042,0.0
7043,0.0
7044,0.0
7045,0.0
7046,0.0
7047,0.0
7048,0.0
7049,0.0
7050,0.0643981
7051,0.0
7052,0.0
7053,0.0
7054,0.0
7055,0.0
7056,0.0
7057,0.0
7058,0.0
7059,0.0
7060,0.0
7061,0.0
7062,0.0
7063,0.19520058
7064,0.45041478
7065,0.0
7066,0.0
7067,0.0
7068,0.0
7069,0.0
7070,0.0
7071,0.029077385
7072,0.0
7073,0.00027952853
7074,0.0
7075,0.0
7076,0.25279298
7077,0.10678882
7078,0.772207
7079,0.8316637
7080,0.0
7081,0.0
7082,0.0
7083,0.0
7084,0.0
7085,0.1535815
7086,0.0
7087,0.0
7088,0.0
7089,0.0
7090,0.0
7091,0.0
7092,0.0
7093,0.06185668
7094,0.0
7095,0.0
7096,0.0
7097,0.0
7098,0.0
7099,0.0
7100,0.0
7101,0.0
7102,1.1230456
7103,0.018840453
7104,1.8107485
7105,0.20516706
7106,0.0
7107,0.0
7108,0.0
7109,0.0
7110,0.023832804
7111,0.05204413
7112,0.0
7113,0.0
7114,0.19808592
7115,0.0
7116,0.0
7117,0.0
7118,0.0
7119,0.0
7120,0.10945016
7121,0.0
7122,0.0
7123,0.46860212
7124,0.0
7125,0.0
7126,0.0
7127,0.0
7128,0.0
7129,0.0
7130,0.0
7131,0.0
7132,0.0
7133,0.0
7134,0.0
7135,0.0
7136,0.0
7137,0.0
7138,0.0
7139,0.0
7140,0.0
7141,0.0
7142,0.0
7143,0.66481775
7144,0.0
7145,0.0
7146,0.0
7147,0.0
7148,0.0
7149,7.106611
7150,0.0
7151,0.07320801
7152,0.0
7153,0.0
7154,0.0
7155,0.13111296
7156,0.0
7157,0.0
7158,0.0
7159,0.0
7160,0.0
7161,0.0
7162,0.0
7163,0.0
7164,0.0
7165,0.0
7166,0.0
7167,0.0
7168,0.0
7169,0.0
7170,0.0
7171,0.0
7172,0.0
7173,0.0
7174,0.0
7175,0.0
7176,0.0
7177,0.0
7178,0.0
7179,0.0
7180,0.0
7181,0.0
7182,0.7447476
7183,0.21781579
7184,0.0
7185,0.0
7186,0.0
7187,0.0
7188,0.0
7189,0.0
7190,0.70285964
7191,0.0
7192,0.039558947
7193,0.0
7194,0.0
7195,0.0
7196,0.0
7197,0.0
7198,0.0
7199,0.0
7200,0.33146217
7201,0.0
7202,0.0
7203,0.04542118
7204,0.0
7205,0.0
7206,0.0
7207,0.0
7208,0.0
7209,0.0
7210,0.0
7211,1.1558418
7212,14.3930025
7213,0.0
7214,0.0
7215,0.0
7216,0.0
7217,0.0
7218,0.0
7219,0.0
7220,0.0
7221,0.0
7222,0.0
7223,0.2589009
7224,0.14016792
7225,0.0
7226,0.0
7227,0.0
7228,0.0
7229,0.0
7230,0.0
7231,0.0
7232,0.0
7233,0.0
7234,0.0
7235,0.0
7236,0.16494893
7237,0.0
7238,0.0
7239,0.0
7240,0.0
7241,0.0
7242,0.0
7243,0.0
7244,0.0
7245,0.0
7246,0.0
7247,0.0
7248,0.65780514
7249,0.0
7250,0.07714247
7251,0.0
7252,0.0
7253,0.0
7254,0.0
7255,0.12783176
7256,0.0
7257,0.008636245
7258,0.0
7259,0.0
7260,0.0
7261,0.0479368
7262,0.009464634
7263,0.0
7264,0.21285714
7265,0.0
7266,0.0075264866
7267,0.0
7268,0.0
7269,0.0
7270,0.0
7271,1.2668221
7272,0.0
7273,0.0
7274,0.0
7275,0.0
7276,0.0
7277,0.0
7278,0.0
7279,0.0
7280,0.0
7281,0.0
7282,0.62836146
7283,0.0
7284,0.0
7285,0.0
7286,0.0
7287,0.0
7288,0.0
7289,0.0
7290,0.0
7291,0.0
7292,0.0
7293,0.0
7294,0.0
7295,0.0
7296,0.73963517
7297,0.6764821
7298,0.0
7299,0.0
7300,0.0
7301,0.0
7302,1.511108
7303,0.0
7304,0.0
7305,0.0
7306,0.0
7307,0.12278495
7308,0.0
7309,0.039727516
7310,2.2165465
7311,2.4220152
7312,1.9349786
7313,0.7215229
7314,0.0
7315,0.0
7316,0.0
7317,0.0
7318,0.0
7319,0.0
7320,0.0
7321,0.0
7322,0.0
7323,0.0
7324,0.0
7325,0.10550017
7326,0.0041217073
7327,0.039076187
7328,0.0
7329,0.0
7330,0.0
7331,0.08483846
7332,0.0
7333,0.0
7334,0.0
7335,0.0
7336,0.0
7337,3.3863137
7338,1.133234
7339,0.0
7340,0.0
7341,0.14396478
7342,0.8872713
7343,0.0
7344,0.041530795
7345,0.0
7346,0.0
7347,0.0
7348,0.36730045
7349,0.0
7350,0.0
7351,0.0
7352,0.44219413
7353,0.0
7354,0.0
7355,0.0
7356,0.0
7357,0.0
7358,0.0
7359,0.0
7360,0.0
7361,0.0
7362,0.0
7363,0.0
7364,0.0
7365,0.11463026
7366,0.42127448
7367,0.0
7368,0.0
7369,0.0
7370,0.0
7371,0.0
7372,0.0
7373,0.0
7374,0.0
7375,0.0
7376,0.0
7377,0.0
7378,0.0
7379,0.0
7380,0.0
7381,0.0
7382,2.256852e-06
7383,0.0
7384,0.0
7385,0.0
7386,0.0
7387,0.0
7388,0.0
7389,0.0
7390,0.0
7391,0.011687389
7392,0.0
7393,0.0
7394,0.0
7395,0.0
7396,2.5745046
7397,1.8018179
7398,0.45284265
7399,0.0
7400,0.0
7401,0.0
7402,0.0
7403,0.0
7404,0.0
7405,0.026443781
7406,1.4014729
7407,0.058139022
7408,0.0
7409,0.2747167
7410,0.0
7411,0.0
7412,0.0
7413,0.0
7414,0.0
7415,0.0
7416,0.6227279
7417,0.21089362
7418,0.0
7419,0.0
7420,0.0
7421,0.0
7422,0.0
7423,0.0
7424,0.0
7425,1.4485345
7426,0.0
7427,0.0
7428,0.0
7429,0.26755425
7430,0.08536545
7431,0.0
7432,0.0
7433,0.0
7434,0.0
7435,0.0
7436,0.0
7437,0.0
7438,0.0
7439,0.0
7440,2.2572103
7441,0.0
7442,1.4395283
7443,0.0
7444,0.0
7445,0.08099263
7446,0.0
7447,0.14268588
7448,0.06893144
7449,0.0
7450,0.0
7451,0.0
7452,0.0
7453,1.8061863
7454,1.5770694
7455,0.13462108
7456,0.0
7457,0.0
7458,0.0
7459,0.0
7460,0.0
7461,0.0
7462,0.0
7463,0.0
7464,0.0
7465,0.0
7466,0.0
7467,0.0
7468,0.0
7469,0.0
7470,0.008063013
7471,0.0
7472,0.0
7473,0.0
7474,0.0
7475,0.0
7476,0.0
7477,0.0
7478,0.0
7479,0.0
7480,0.0
7481,0.001794229
7482,0.7224847
7483,0.0
7484,0.0
7485,0.059406634
7486,0.0143323075
7487,0.0
7488,0.0
7489,0.0
7490,0.32407665
7491,0.0
7492,0.0
7493,0.0011714149
7494,0.40018585
7495,0.0
7496,0.0
7497,0.81074214
7498,0.0
7499,0.0
7500,0.0
7501,0.0
7502,0.0
7503,0.0
7504,0.0
7505,0.0
7506,0.0
7507,0.0
7508,0.0
7509,0.6990581
7510,0.0
7511,0.5795439
7512,0.05509485
7513,0.0
7514,1.2771976
7515,0.0
7516,0.0
7517,0.0
7518,1.113682e-07
7519,0.0
7520,0.0
7521,0.023207024
7522,0.0069348463
7523,0.0
7524,0.011143836
7525,0.0
7526,0.0
7527,0.0
7528,0.0
7529,0.0
7530,0.0
7531,0.0
7532,0.0
7533,0.0
7534,0.0
7535,0.0
7536,0.22260101
7537,0.0
7538,0.0
7539,0.52859485
7540,0.0
7541,0.0
7542,0.0
7543,0.0
7544,0.0
7545,0.0
7546,0.0
7547,0.0
7548,0.0
7549,0.10861387
7550,0.0
7551,0.0
7552,0.07740066
7553,0.0
7554,0.0
7555,0.0
7556,0.0
7557,0.0
7558,0.02044735
7559,0.0
7560,0.0
7561,0.0
7562,0.0
7563,0.36614817
7564,1.2402858
7565,0.0
7566,0.1450291
7567,1.0158949
7568,0.09247438
7569,1.2957062
7570,0.0
7571,0.0
7572,0.0
7573,0.0
7574,0.043914646
7575,0.0
7576,0.0
7577,0.0
7578,0.0
7579,0.0
7580,0.0
7581,0.0
7582,0.0
7583,0.0
7584,0.0
7585,0.0
7586,0.0
7587,0.055498958
7588,0.0
7589,0.0
7590,0.56248075
7591,0.6005541
7592,0.0
7593,0.0
7594,0.0
7595,0.0
7596,0.0
7597,0.0
7598,0.0100045
7599,0.0
7600,0.0
7601,0.0036671315
7602,0.0
7603,0.030585699
7604,0.023295378
7605,0.3103316
7606,0.0
7607,0.0
7608,0.0
7609,0.0
7610,0.0
7611,0.00038100642
7612,0.0
7613,0.0
7614,0.0
7615,0.0
7616,0.591929
7617,0.050414667
7618,0.049397536
7619,0.30954108
7620,0.80262554
7621,0.0
7622,0.0
7623,0.0
7624,0.0
7625,0.0
7626,0.0
7627,0.0
7628,0.29848453
7629,0.0
7630,0.0
7631,0.0
7632,0.0
7633,0.0
7634,0.0
7635,0.0
7636,0.0
7637,0.38699645
7638,0.0
7639,0.0
7640,0.0
7641,0.0
7642,0.4834257
7643,0.80883986
7644,0.0
7645,0.0
7646,0.19165117
7647,0.0
7648,0.0
7649,0.0
7650,0.0
7651,0.0
7652,0.0
7653,1.1071926
7654,0.0
7655,0.0
7656,0.0
7657,0.0
7658,1.1506199
7659,0.0
7660,0.6362329
7661,0.0
7662,0.009612928
7663,0.0
7664,0.0
7665,0.10083208
7666,1.3604084
7667,0.0
7668,0.057906434
7669,0.0
7670,0.27554476
7671,0.0
7672,0.0
7673,1.1186646
7674,0.0
7675,0.0
7676,0.0
7677,0.0
7678,0.0
7679,0.0
7680,0.0
7681,0.0
7682,0.0
7683,0.11949637
7684,0.0
7685,0.0
7686,0.0
7687,0.0
7688,0.0
7689,0.0
7690,0.0
7691,0.0
7692,0.0058130296
7693,0.0
7694,0.0
7695,0.0
7696,0.0
7697,0.0
7698,0.0
7699,0.14672914
7700,0.0
7701,0.0
7702,0.27893743
7703,0.0
7704,0.0
7705,0.0
7706,0.0
7707,0.0
7708,0.0
7709,5.9445512e-05
7710,0.0
7711,0.0
7712,0.0
7713,0.0
7714,0.0
7715,0.0
7716,0.2846781
7717,0.10479805
7718,0.0
7719,0.0
7720,0.0
7721,0.0
7722,0.7792517
7723,0.0
7724,0.0
7725,0.0
7726,0.0
7727,0.0
7728,0.0
7729,0.0
7730,0.0
7731,0.0
7732,0.0
7733,0.0
7734,0.0
7735,0.0
7736,0.019057471
7737,0.0
7738,0.0
7739,0.0
7740,0.0
7741,0.0
7742,0.0
7743,0.0
7744,0.0
7745,0.16046622
7746,0.021431241
7747,0.0
7748,0.25607738
7749,0.2059893
7750,2.9901357e-06
7751,0.0
7752,0.049621906
7753,0.0
7754,0.0
7755,0.0
7756,0.0
7757,0.0
7758,0.9912941
7759,0.0
7760,0.0
7761,0.0
7762,0.0
7763,0.0
7764,0.0
7765,0.0
7766,0.0
7767,0.0
7768,0.0
7769,0.0
7770,0.0
7771,0.0
7772,0.0
7773,0.0
7774,0.0
7775,0.0
7776,0.0
7777,0.0
7778,0.06250047
7779,0.0
7780,0.0
7781,0.0
7782,0.0
7783,0.0
7784,0.0
7785,0.0
7786,0.0
7787,0.0
7788,0.0
7789,0.0
7790,0.0
7791,0.18618508
7792,0.4862219
7793,0.0
7794,0.0
7795,0.0
7796,0.0
7797,0.0
7798,0.0
7799,0.029384788
7800,0.0
7801,3.2505052e-06
7802,0.0
7803,0.0
7804,0.257334
7805,0.10744553
7806,0.7957478
7807,0.8882663
7808,0.0
7809,0.0
7810,0.0
7811,0.0
7812,0.0
7813,0.16700359
7814,0.0
7815,0.0
7816,0.0
7817,0.0
7818,0.0
7819,0.0
7820,0.0
7821,0.054088734
7822,0.0
7823,0.0
7824,0.0
7825,0.0
7826,0.0
7827,0.0
7828,0.0
7829,0.0
7830,1.1037638
7831,0.019444896
7832,1.8224022
7833,0.20149256
7834,0.0
7835,0.0
7836,0.0
7837,0.0
7838,0.03180176
7839,0.049835443
7840,0.0
7841,0.0
7842,0.17931396
7843,0.0
7844,0.0
7845,0.0
7846,0.0
7847,0.0
7848,0.13386422
7849,0.0
7850,0.0
7851,0.5163371
7852,0.0
7853,0.0
7854,0.0
7855,0.0
7856,0.0
7857,0.0
7858,0.0
7859,0.0
7860,0.0
7861,0.0
7862,0.0
7863,0.0
7864,0.0
7865,0.0
7866,0.0
7867,0.0
7868,0.0
7869,0.0
7870,0.0
7871,0.6761876
7872,0.0
7873,0.0
7874,0.0
7875,0.0
7876,0.0
7877,7.182968
7878,0.0
7879,0.0615904
7880,0.0
7881,0.0
7882,0.0
7883,0.10369441
7884,0.0
7885,0.0
7886,0.0
7887,0.0
7888,0.0
7889,0.0
7890,0.0
7891,0.0
7892,0.0
7893,0.0
7894,0.0
7895,0.0
7896,0.0
7897,0.0
7898,0.0
7899,0.0
7900,0.0
7901,0.0
7902,0.0
7903,0.0
7904,0.0
7905,0.0
7906,0.0
7907,0.0
7908,0.0
7909,0.0
7910,0.6861585
7911,0.22547796
7912,0.0
7913,0.0
7914,0.0
7915,0.0
7916,0.0
7917,0.0
7918,0.7070194
7919,0.0
7920,0.04249265
7921,0.0
7922,0.0
7923,0.0
7924,0.0
7925,0.0
7926,0.0
7927,0.0
7928,0.33511704
7929,0.0
7930,0.0
7931,0.04652134
7932,0.0
7933,0.0
7934,0.0
7935,0.0
7936,0.0
7937,0.0
7938,0.0
7939,1.1308197
7940,14.646414
7941,0.0
7942,0.0
7943,0.0
7944,0.0
7945,0.0
7946,0.0
7947,0.0
7948,0.0
7949,0.0
7950,0.0
7951,0.25799555
7952,0.14847824
7953,0.0
7954,0.0
7955,0.0
7956,0.0
7957,0.0
7958,0.0
7959,0.0
7960,0.0
7961,0.0
7962,0.0
7963,0.0
7964,0.14988117
7965,0.0
7966,0.0
7967,0.0
7968,0.0
7969,0.0
7970,0.0
7971,0.0
7972,0.0
7973,0.0
7974,0.0
7975,0.0
7976,0.7258261
7977,0.0
7978,0.063591406
7979,0.0
7980,0.0
7981,0.0
7982,0.0
7983,0.12540117
7984,0.0
7985,0.008870729
7986,0.0
7987,0.0
7988,0.0
7989,0.056712374
7990,0.011235893
7991,0.0
7992,0.21108653
7993,0.0
7994,0.0058381343
7995,0.0
7996,0.0
7997,0.0
7998,0.0
7999,1.3024532
8000,0.0
8001,0.0
8002,0.0
8003,0.0
8004,0.0
8005,0.0
8006,0.0
8007,0.0
8008,0.0
8009,0.0
8010,0.6020337
8011,0.0
8012,0.0
8013,0.0
8014,0.0
8015,0.0
8016,0.0
8017,0.0
8018,0.0
8019,0.0
8020,0.0
8021,0.0
8022,0.0
8023,0.0
8024,0.7703924
8025,0.642598
8026,0.0
8027,0.0
8028,0.0
8029,0.0
8030,1.557096
8031,0.0
8032,0.0
8033,0.0
8034,0.0
8035,0.11790978
8036,0.0
8037,0.045439217
8038,2.2948306
8039,2.46014
8040,1.9300164
8041,0.7494697
8042,0.0
8043,0.0
8044,0.0
8045,0.0
8046,0.0
8047,0.0
8048,0.0
8049,0.0
8050,0.0
8051,0.0
8052,0.0
8053,0.11558806
8054,0.0039052733
8055,0.03901659
8056,0.0
8057,0.0
8058,0.0
8059,0.08543036
8060,0.0
8061,0.0
8062,0.0
8063,0.0
8064,0.0
8065,3.4065526
8066,1.1407125
8067,0.0
8068,0.0
8069,0.16287288
8070,0.9317751
8071,0.0
8072,0.0308106
8073,0.0
8074,0.0
8075,0.0
8076,0.34587735
8077,0.0
8078,0.0
8079,0.0
8080,0.46986938
8081,0.0
8082,0.0
8083,0.0
8084,0.0
8085,0.0
8086,0.0
8087,0.0
8088,0.0
8089,0.0
8090,0.0
8091,0.0
8092,0.0
8093,0.08038686
8094,0.40152687
8095,0.0
8096,0.0
8097,0.0
8098,0.0
8099,0.0
8100,0.0
8101,0.0
8102,0.0
8103,0.0
8104,0.0
8105,0.0
8106,0.0
8107,0.0
8108,0.0
8109,0.0
8110,0.0018023362
8111,0.0
8112,0.0
8113,0.0
8114,0.0
8115,0.0
8116,0.0
8117,0.0
8118,0.0
8119,0.01307203
8120,0.0
8121,0.0
8122,0.0
8123,0.0
8124,2.5841615
8125,1.8666198
8126,0.4768349
8127,0.0
8128,0.0
8129,0.0
8130,0.0
8131,0.0
8132,0.0
8133,0.027154066
8134,1.4864398
8135,0.073921695
8136,0.0
8137,0.26365742
8138,0.0
8139,0.0
8140,0.0
8141,0.0
8142,0.0
8143,0.0
8144,0.62510043
8145,0.22765285
8146,0.0
8147,0.0
8148,0.0
8149,0.0
8150,0.0
8151,0.0
8152,0.0
8153,1.4303039
8154,0.0
8155,0.0
8156,0.0
8157,0.25934127
8158,0.10099604
8159,0.0
8160,0.0
8161,0.0
8162,0.0
8163,0.0
8164,0.0
8165,0.0
8166,0.0
8167,0.0
8168,2.18221
8169,0.0
8170,1.3781475
8171,0.0
8172,0.0
8173,0.083372496
8174,0.0
8175,0.13611586
8176,0.07373787
8177,0.0
8178,0.0
8179,0.0
8180,0.0
8181,1.8271818
8182,1.5775193
8183,0.13485648
8184,0.0
8185,0.0
8186,0.0
8187,0.0
8188,0.0
8189,0.0
8190,0.0
8191,0.0
8192,0.0
8193,0.0
8194,0.0
8195,0.0
8196,0.0
8197,0.0
8198,0.009016323
8199,0.0
8200,0.0
8201,0.0
8202,0.0
8203,0.0
8204,0.0
8205,0.0
8206,0.0
8207,0.0
8208,0.0
8209,0.003863523
8210,0.7691164
8211,0.0
8212,0.0
8213,0.04425804
8214,0.010944697
8215,0.0
8216,0.0
8217,0.0
8218,0.3457699
8219,0.0
8220,0.0
8221,0.00026833042
8222,0.40372574
8223,0.0
8224,0.0
8225,0.87526745
8226,0.0
8227,7.63359e-05
8228,0.0
8229,0.0
8230,0.0
8231,0.0
8232,0.0
8233,0.0
8234,0.0
8235,0.0
8236,0.0
8237,0.7411609
8238,0.0
8239,0.59259313
8240,0.060038883
8241,0.0
8242,1.2858943
8243,0.0
8244,0.0
8245,0.0
8246,0.00082363567
8247,0.0
8248,0.0
8249,0.026140446
8250,0.006882984
8251,0.0
8252,0.010662686
8253,0.0
8254,0.0
8255,0.0
8256,0.0
8257,0.0
8258,0.0
8259,0.0
8260,0.0
8261,0.0
8262,0.0
8263,0.0
8264,0.23232417
8265,0.0
8266,0.0
8267,0.53672236
8268,1.2672826e-05
8269,0.0
8270,0.0
8271,0.0
8272,0.0
8273,0.0
8274,0.0
8275,0.0
8276,0.0
8277,0.121376224
8278,0.0
8279,0.0
8280,0.09403113
8281,0.0
8282,0.0
8283,0.0
8284,0.0
8285,0.0
8286,0.022013599
8287,0.0
8288,0.0
8289,0.0
8290,0.0
8291,0.37179208
8292,1.2693084
8293,0.0
8294,0.15387516
8295,1.0424881
8296,0.0979659
8297,1.2362398
8298,0.0
8299,0.0
8300,0.0
8301,0.0
8302,0.050436378
8303,0.0
8304,0.0
8305,0.0
8306,0.0
8307,0.0
8308,0.0
8309,0.0
8310,0.0
8311,0.0
8312,0.0
8313,0.0
8314,0.0
8315,0.052221313
8316,0.0
8317,0.0
8318,0.5314386
8319,0.6493425
8320,0.0
8321,0.0
8322,0.0
8323,0.0
8324,0.0
8325,0.0
8326,0.0073332405
8327,0.0
8328,0.0
8329,0.0052121333
8330,0.0
8331,0.031117193
8332,0.029116552
8333,0.29728597
8334,0.0
8335,0.0
8336,0.0
8337,0.0
8338,0.0
8339,0.0022760492
8340,0.0
8341,0.0
8342,0.0
8343,0.0
8344,0.6501255
8345,0.040868536
8346,0.055212103
8347,0.30250886
8348,0.83362836
8349,0.0
8350,0.0
8351,0.0
8352,0.0
8353,0.0
8354,0.0
8355,0.0
8356,0.291543
8357,0.0
8358,0.0
8359,0.0
8360,0.0
8361,0.0
8362,0.0
8363,0.0
8364,0.0
8365,0.39284697
8366,0.0
8367,0.0
8368,0.0
8369,0.0
8370,0.5157621
8371,0.8339373
8372,0.0
8373,0.0
8374,0.2236167
8375,0.0
8376,0.0
8377,0.0
8378,0.0
8379,0.0
8380,0.0
8381,1.1244574
8382,0.0
8383,0.0
8384,0.0
8385,0.0
8386,1.1743443
8387,0.0
8388,0.62100047
8389,0.0
8390,0.012515557
8391,0.0
8392,0.0
8393,0.100162774
8394,1.3795762
8395,0.0
8396,0.05939786
8397,0.0
8398,0.27814892
8399,0.0
8400,0.0
8401,1.1176258
8402,0.0
8403,0.0
8404,0.0
8405,0.0
8406,0.0
8407,0.0
8408,0.0
8409,0.0
8410,0.0
8411,0.1452717
8412,0.0
8413,0.0
8414,0.0
8415,0.0
8416,0.0
8417,0.0
8418,0.0
8419,0.0
8420,0.009404823
8421,0.0
8422,0.0
8423,0.0
8424,0.0
8425,0.0
8426,0.0
8427,0.13625586
8428,0.0
8429,0.0
8430,0.3025645
8431,0.0
8432,0.0
8433,0.0
8434,0.0
8435,0.0
8436,0.0
8437,0.0
8438,0.0
8439,0.0
8440,0.0
8441,0.0
8442,0.0
8443,0.0
8444,0.28116933
8445,0.08395737
8446,0.0
8447,0.0
8448,0.0
8449,0.0
8450,0.7881256
8451,0.0
8452,0.0
8453,0.0
8454,0.0
8455,0.0
8456,0.0
8457,0.0
8458,0.0
8459,0.0
8460,0.0
8461,0.0
8462,0.0
8463,0.0
8464,0.020401957
8465,0.0
8466,0.0
8467,0.0
8468,0.0
8469,0.0
8470,0.0
8471,0.0
8472,0.0
8473,0.14520134
8474,0.02499974
8475,0.0
8476,0.26383373
8477,0.22424056
8478,0.0013957176
8479,0.0
8480,0.061506018
8481,0.0
8482,0.0
8483,0.0
8484,0.0
8485,0.0
8486,0.95546335
8487,0.0
8488,0.0
8489,0.0
8490,0.0
8491,0.0
8492,0.0
8493,0.0
8494,0.0
8495,0.0
8496,0.0
8497,0.0
8498,0.0
8499,0.0
8500,0.0
8501,0.0
8502,0.0
8503,0.0
8504,0.0
8505,0.0
8506,0.06683263
8507,0.0
8508,0.0
8509,0.0
8510,0.0
8511,0.0
8512,0.0
8513,0.0
8514,0.0
8515,0.0
8516,0.0
8517,0.0
8518,0.0
8519,0.18927786
8520,0.5274254
8521,0.0
8522,0.0
8523,0.0
8524,0.0
8525,0.0
8526,0.0
8527,0.032886356
8528,0.0
8529,0.0
8530,0.0
8531,0.0
8532,0.2606433
8533,0.11142936
8534,0.8230532
8535,0.9612339
8536,0.0
8537,0.0
8538,0.0
8539,0.0
8540,0.0
8541,0.18531178
8542,0.0
8543,0.0
8544,0.0
8545,0.0
8546,0.0
8547,0.0
8548,0.0
8549,0.04314801
8550,0.0
8551,0.0
8552,0.0
8553,0.0
8554,0.0
8555,0.0
8556,0.0
8557,0.0
8558,1.1288629
8559,0.02086307
8560,1.8503627
8561,0.20336506
8562,0.0
8563,0.0
8564,0.0
8565,0.0
8566,0.04458659
8567,0.0493472
8568,0.0
8569,0.0
8570,0.15865748
8571,0.0
8572,0.0
8573,0.0
8574,0.0
8575,0.0
8576,0.1628703
8577,0.0
8578,0.0
8579,0.5862285
8580,0.0
8581,0.0
8582,0.0
8583,0.0
8584,0.0
8585,0.0
8586,0.0
8587,0.0
8588,0.0
8589,0.0
8590,0.0
8591,0.0
8592,0.0
8593,0.0
8594,0.0
8595,0.0
8596,0.0
8597,0.0
8598,0.0
8599,0.7123343
8600,0.0
8601,0.0
8602,0.0
8603,0.0
8604,0.0
8605,7.1437635
8606,0.0
8607,0.058247976
8608,0.0
8609,0.0
8610,0.0
8611,0.08623056
8612,0.0
8613,0.0
8614,0.0
8615,0.0
8616,0.0
8617,0.0
8618,0.0
8619,0.0
8620,0.0
8621,0.0
8622,0.0
8623,0.0
8624,0.0
8625,0.0
8626,0.0
8627,0.0
8628,0.0
8629,0.0
8630,0.0
8631,0.0
8632,0.0
8633,0.0
8634,0.0
8635,0.0
8636,0.0
8637,0.0
8638,0.6304811
8639,0.23828276
8640,0.0
8641,0.0
8642,0.0
8643,0.0
8644,0.0
8645,0.0
8646,0.71692747
8647,0.0
8648,0.04665989
8649,0.0
8650,0.0
8651,0.0
8652,0.0
8653,0.0
8654,0.0
8655,0.0
8656,0.3253398
8657,0.0
8658,0.0
8659,0.047596164
8660,0.0
8661,0.0
8662,0.0
8663,0.0
8664,0.0
8665,0.0
8666,0.0
8667,1.1056962
8668,14.827039
8669,0.0
8670,0.0
8671,0.0
8672,0.0
8673,0.0
8674,0.0
8675,0.0
8676,0.0
8677,0.0
8678,0.0
8679,0.24750693
8680,0.16366969
8681,0.0
8682,0.0
8683,0.0
8684,0.0
8685,0.0
8686,0.0
8687,0.0
8688,0.0
8689,0.0
8690,0.0
8691,0.0
8692,0.14375703
8693,0.0
8694,0.0
8695,0.0
8696,0.0
8697,0.0
8698,0.0
8699,0.0
8700,0.0
8701,0.0
8702,0.0
8703,0.0
8704,0.7840457
8705,0.0
8706,0.052110594
8707,0.0
8708,0.0
8709,0.0
8710,0.0
8711,0.12089262
8712,0.0
8713,0.011660403
8714,0.0
8715,0.0
8716,0.0
8717,0.0686352
8718,0.0146054095
8719,0.0
8720,0.20588739
8721,0.0
8722,0.004323585
8723,0.0
8724,0.0
8725,0.0
8726,0.0
8727,1.3466654
8728,0.0
8729,0.0
8730,0.0
8731,0.0
8732,0.0
8733,0.0
8734,0.0
8735,0.0
8736,0.0
8737,0.0
8738,0.57570475
8739,0.0
8740,0.0
8741,0.0
8742,0.0
8743,0.0
8744,0.0
8745,0.0
8746,0.0
8747,0.0
8748,0.0
8749,0.0
8750,0.0
8751,0.0
8752,0.7973069
8753,0.61618817
8754,0.0
8755,0.0
8756,0.0
8757,0.0
8758,1.6151469
8759,0.0
8760,0.0
8761,0.0
8762,0.0
8763,0.11634675
8764,0.0
8765,0.044467863
8766,2.3668087
8767,2.4943564
8768,1.9155004
8769,0.76250446
8770,0.0
8771,0.0
8772,0.0
8773,0.0
8774,0.0
8775,0.0
8776,0.0
8777,0.0
8778,0.0
8779,0.0
8780,0.0
8781,0.12242339
8782,0.0035384663
8783,0.037713047
8784,0.0
8785,0.0
8786,0.0
8787,0.08582638
8788,0.0
8789,0.0
8790,0.0
