,0
13038,0.10646216
13039,0.0
13040,0.0
13041,0.0
13042,0.0
13043,0.0
13044,0.0
13045,0.0
13046,0.0
13047,0.0
13048,0.0
13049,0.0
13050,0.0
13051,0.0
13052,0.0
13053,0.0
13054,0.0
13055,0.0
13056,0.0
13057,0.0
13058,0.06555918
13059,0.0
13060,3.1530201
13061,0.08189026
13062,0.0
13063,0.0
13064,0.5947663
13065,0.0
13066,0.0
13067,0.008284678
13068,0.0
13069,0.0
13070,0.0
13071,0.0
13072,0.0
13073,0.0
13074,0.014952362
13075,0.0
13076,0.0
13077,0.0
13078,0.0
13079,0.0
13080,0.039443232
13081,0.83783454
13082,1.0013952
13083,0.2719094
13084,0.0
13085,0.0
13086,0.0
13087,0.0
13088,0.0
13089,0.0
13090,0.0
13091,0.0
13092,0.0
13093,0.00067909434
13094,0.0
13095,0.0
13096,0.0
13097,0.0
13098,0.0
13099,0.00038319128
13100,0.0029439211
13101,0.0
13102,0.28747296
13103,0.0
13104,0.0
13105,0.0
13106,0.0
13107,0.0
13108,0.0
13109,0.0
13110,0.0
13111,0.033713624
13112,0.0
13113,0.22741394
13114,0.0
13115,0.0
13116,0.0
13117,0.0
13118,0.0
13119,0.0
13120,0.0
13121,0.0
13122,0.0
13123,0.0
13124,0.0
13125,0.0
13126,0.0
13127,0.18768749
13128,0.25827464
13129,0.0
13130,8.526278e-05
13131,0.1741629
13132,1.6114304
13133,0.0
13134,0.13700639
13135,0.059733525
13136,1.8800304
13137,0.0
13138,0.0
13139,0.0
13140,0.0
13141,0.0
13142,0.0
13143,0.0
13144,0.00613114
13145,0.0
13146,0.0
13147,0.0
13148,0.0
13149,0.0
13150,0.0
13151,0.0
13152,0.0
13153,0.0
13154,0.0
13155,0.0
13156,0.0
13157,0.16071533
13158,0.0
13159,0.0
13160,0.0
13161,0.0
13162,0.0
13163,0.09177323
13164,0.0
13165,0.0
13166,0.0
13167,0.0
13168,0.0
13169,0.20622523
13170,0.0
13171,0.0
13172,0.0
13173,0.0
13174,0.8645441
13175,0.0
13176,0.20440234
13177,0.0
13178,0.0
13179,0.79172164
13180,0.31081894
13181,0.0
13182,0.0
13183,0.0
13184,0.0
13185,0.0
13186,0.41993225
13187,0.0
13188,0.0
13189,0.0
13190,0.37977043
13191,0.0
13192,0.0
13193,0.0
13194,0.0
13195,0.0
13196,0.0
13197,0.12747452
13198,0.0
13199,3.7188652
13200,0.15140344
13201,0.0
13202,0.0
13203,2.4737031
13204,0.10968884
13205,0.0
13206,0.0
13207,1.0514554
13208,0.0
13209,0.0
13210,0.0
13211,0.0
13212,0.08850732
13213,0.18859497
13214,0.03188434
13215,0.0
13216,0.20436299
13217,0.0
13218,0.0
13219,0.28795722
13220,0.0
13221,0.0
13222,0.0
13223,0.0
13224,0.7150008
13225,0.0
13226,0.0
13227,0.0
13228,0.0
13229,0.0
13230,0.0
13231,0.0
13232,0.0
13233,0.0
13234,0.0
13235,0.0
13236,0.03495718
13237,0.0
13238,0.0
13239,0.0
13240,0.0
13241,0.0
13242,0.072180815
13243,0.0
13244,0.0
13245,0.0
13246,0.0
13247,9.5109
13248,0.14360425
13249,0.0
13250,0.0
13251,0.0
13252,0.0
13253,0.0
13254,0.0
13255,0.0
13256,0.0
13257,0.0
13258,0.0
13259,0.0
13260,2.2807758
13261,0.0
13262,0.0
13263,0.0
13264,0.0
13265,0.0
13266,0.0
13267,0.0
13268,0.0
13269,0.0
13270,0.0
13271,0.0
13272,0.0
13273,0.0
13274,0.0
13275,0.0
13276,0.0
13277,0.0
13278,0.0
13279,0.0
13280,0.0
13281,0.0
13282,0.0
13283,0.0
13284,0.0095770685
13285,0.0
13286,0.0
13287,0.0
13288,0.0
13289,0.0
13290,0.0
13291,0.0
13292,0.0
13293,0.0
13294,0.0
13295,0.010442134
13296,0.0
13297,0.0
13298,0.15884274
13299,0.0
13300,0.0
13301,0.121580206
13302,0.31595796
13303,0.12866129
13304,0.004858938
13305,0.0
13306,0.0
13307,0.0
13308,0.0
13309,0.0
13310,0.0
13311,0.36860335
13312,0.0
13313,0.0
13314,0.0
13315,0.0
13316,0.18414763
13317,0.0
13318,1.8456614
13319,0.0
13320,0.0
13321,0.0
13322,0.0
13323,13.80725
13324,0.0
13325,0.0
13326,0.0
13327,0.0
13328,0.0
13329,0.0
13330,0.0
13331,0.0
13332,0.17993292
13333,0.0
13334,0.0
13335,0.0
13336,0.059674084
13337,0.0
13338,0.0
13339,0.0
13340,0.0
13341,0.0
13342,0.0
13343,0.0
13344,0.0
13345,0.0
13346,0.0
13347,0.0
13348,0.0
13349,0.0
13350,0.0
13351,0.0
13352,0.0
13353,0.0
13354,0.0
13355,0.0
13356,0.0
13357,0.0
13358,0.51349384
13359,0.52276427
13360,1.1338633
13361,0.0
13362,0.00053886924
13363,0.0
13364,0.0
13365,0.14619914
13366,0.0
13367,0.0
13368,0.0
13369,0.0
13370,0.0
13371,0.00010866353
13372,0.0
13373,0.0
13374,0.061326534
13375,0.0
13376,0.006881341
13377,1.0367055
13378,0.13784175
13379,0.21312214
13380,0.007842577
13381,0.0
13382,0.0
13383,1.1606883
13384,0.0
13385,0.63041794
13386,0.0
13387,0.0
13388,0.0
13389,0.002891673
13390,0.0
13391,0.0
13392,0.0
13393,0.0
13394,0.0066724974
13395,0.0
13396,0.0
13397,0.0
13398,0.0
13399,0.0
13400,0.0
13401,0.1260568
13402,0.086322345
13403,0.0
13404,0.0
13405,0.0
13406,0.0
13407,0.0
13408,0.0
13409,0.0
13410,0.0
13411,0.061938174
13412,0.40812314
13413,1.8312833
13414,0.0
13415,0.0
13416,0.0
13417,0.0
13418,0.0
13419,0.0022132585
13420,0.0
13421,0.14372453
13422,0.06064365
13423,0.59470105
13424,0.18368553
13425,0.0
13426,0.0
13427,0.0
13428,0.0
13429,0.0
13430,0.0
13431,0.349198
13432,0.0
13433,0.18072031
13434,0.06646519
13435,0.0036113532
13436,0.0
13437,0.0
13438,0.0
13439,0.0
13440,0.0
13441,0.0
13442,0.0
13443,0.007829266
13444,0.0
13445,0.0
13446,0.0
13447,0.0
13448,0.0
13449,0.0
13450,0.0
13451,0.03872886
13452,0.86999106
13453,0.0
13454,0.0
13455,0.0
13456,0.0
13457,0.056816287
13458,0.0
13459,0.0
13460,0.0
13461,0.04442491
13462,0.0
13463,0.0342696
13464,0.083161294
13465,0.0
13466,0.0
13467,0.0
13468,0.0
13469,0.0
13470,0.0
13471,0.0
13472,0.0
13473,0.0
13474,0.0
13475,0.0
13476,0.0
13477,0.0
13478,0.0
13479,0.0
13480,0.0
13481,0.0
13482,0.0
13483,0.02985616
13484,0.35204807
13485,1.723685
13486,0.0
13487,0.0
13488,0.0
13489,0.0
13490,0.0
13491,0.0
13492,0.0
13493,1.1092557
13494,0.0
13495,0.0
13496,0.0
13497,0.0
13498,0.054073073
13499,0.0
13500,0.0
13501,0.0
13502,0.0
13503,0.0
13504,0.0
13505,0.0
13506,0.671661
13507,0.0
13508,0.0
13509,0.0015397231
13510,0.051530864
13511,0.0
13512,0.0
13513,0.0
13514,0.0
13515,0.0
13516,0.002583683
13517,0.0
13518,0.0
13519,0.0
13520,3.5439508
13521,0.59763116
13522,0.0
13523,0.0
13524,3.6226256
13525,0.0
13526,0.4704059
13527,0.0
13528,0.0
13529,0.0
13530,0.6015485
13531,0.0
13532,0.0
13533,0.0
13534,0.0
13535,0.0
13536,0.0
13537,0.0765833
13538,0.0
13539,0.0
13540,0.0
13541,0.0
13542,0.0
13543,0.0
13544,0.0
13545,0.0
13546,0.0
13547,0.0
13548,0.0
13549,0.0
13550,0.0
13551,0.0
13552,0.0
13553,0.0
13554,0.0
13555,0.0
13556,0.0
13557,0.0
13558,0.0036611564
13559,0.0
13560,0.0
13561,0.0
13562,0.0
13563,0.0
13564,0.0
13565,0.0
13566,0.0
13567,0.0068007177
13568,0.5353824
13569,3.108875
13570,0.0
13571,0.0
13572,0.0
13573,0.0
13574,0.0
13575,0.0
13576,0.0
13577,0.0
13578,0.9969576
13579,0.0
13580,0.0
13581,0.0
13582,0.0
13583,0.053937733
13584,0.0
13585,0.0
13586,0.0
13587,0.0
13588,0.0
13589,0.0
13590,0.0
13591,0.0
13592,0.0
13593,0.0
13594,0.0
13595,0.0
13596,0.0
13597,0.0
13598,0.0
13599,0.0
13600,0.0
13601,0.0
13602,0.0
13603,0.0
13604,0.0
13605,0.0
13606,0.0
13607,0.0
13608,0.0
13609,0.0
13610,0.4056795
13611,0.0
13612,0.0
13613,0.0
13614,0.029850712
13615,0.03878727
13616,0.0
13617,0.0
13618,0.0
13619,0.0
13620,0.0
13621,0.0
13622,0.0
13623,0.0
13624,0.0
13625,0.0
13626,0.0
13627,0.0
13628,0.0
13629,0.0
13630,0.0
13631,0.0
13632,0.0
13633,0.0
13634,0.0
13635,0.9703157
13636,0.20344424
13637,0.0
13638,0.0
13639,0.043627575
13640,0.0
13641,6.4490485
13642,0.0
13643,0.0
13644,0.0
13645,0.0
13646,0.0
13647,0.0
13648,0.0
13649,0.0
13650,0.0
13651,0.0
13652,0.0
13653,0.0
13654,0.0
13655,0.0
13656,0.0
13657,0.0
13658,0.0
13659,0.0
13660,0.0
13661,0.0
13662,0.0
13663,0.0
13664,0.0
13665,0.0
13666,0.0
13667,0.0
13668,0.0
13669,0.0
13670,0.0
13671,0.0
13672,0.019557122
13673,0.0
13674,0.0
13675,0.027307548
13676,0.009875981
13677,0.0
13678,0.06519911
13679,0.0
13680,0.0
13681,0.0
13682,0.0
13683,0.0
13684,0.0
13685,0.0
13686,0.0
13687,0.0
13688,0.0
13689,0.0
13690,0.0
13691,0.0
13692,3.362816
13693,0.037796006
13694,0.055343322
13695,0.0
13696,0.0
13697,0.0
13698,0.0
13699,0.0
13700,0.0
13701,0.0
13702,0.0
13703,0.0
13704,0.0
13705,0.03888673
13706,0.0
13707,0.0
13708,0.0
13709,0.0
13710,0.06951134
13711,0.28054395
13712,0.0044854996
13713,0.0
13714,0.7117446
13715,0.18726349
13716,1.7022207
13717,0.0
13718,0.0
13719,0.0
13720,0.0
13721,0.0
13722,0.0
13723,0.0
13724,0.0
13725,0.0
13726,0.17536506
13727,0.0
13728,4.615712e-05
13729,0.2952689
13730,0.106216095
13731,0.014088435
13732,0.0
13733,0.0
13734,0.0
13735,0.0
13736,0.0
13737,0.0
13738,0.0
13739,0.0074094413
13740,0.0
13741,0.0
13742,0.0
13743,0.0
13744,0.0
13745,0.0
13746,0.0
13747,0.3476811
13748,0.021452941
13749,0.26282495
13750,0.30025607
13751,2.2091665
13752,1.463414
13753,0.0
13754,1.8118455
13755,0.0
13756,0.064438626
13757,0.0
13758,0.0
13759,0.0
13760,0.0
13761,0.0
13762,1.4299743
13763,0.0
13764,1.7744716
13765,0.0
13766,0.8328895
13767,1.1551934
13768,0.005669725
13769,0.7835354
13770,0.0
13771,0.0065430766
13772,0.0
13773,0.0
13774,0.0
13775,0.18614982
13776,0.0
13777,0.0
13778,0.0
13779,0.0
13780,0.0
13781,0.0
13782,0.14136887
13783,0.0
13784,0.0
13785,0.0
13786,0.0
13787,0.0
13788,0.0
13789,0.0
13790,0.0
13791,0.0
13792,0.0
13793,0.0
13794,0.0
13795,0.0
13796,0.0
13797,0.0
13798,0.0
13799,0.0
13800,0.0
13801,0.0
13802,0.056596328
13803,0.0
13804,3.186811
13805,0.06765249
13806,0.0
13807,0.0
13808,0.6037219
13809,0.0
13810,0.0
13811,0.0056028664
13812,0.0
13813,0.0
13814,0.0
13815,0.0
13816,0.0
13817,0.0
13818,0.015601103
13819,0.0
13820,0.0
13821,0.0
13822,0.0
13823,0.0
13824,0.043900818
13825,0.82670456
13826,0.9871327
13827,0.29330876
13828,0.0
13829,0.0
13830,0.0
13831,0.0
13832,0.0
13833,0.0
13834,0.0
13835,0.0
13836,0.0
13837,0.0007662889
13838,0.0
13839,0.0
13840,0.0
13841,0.0
13842,0.0
13843,0.004010585
13844,0.0005703905
13845,0.0
13846,0.26788417
13847,0.0
13848,0.0
13849,0.0
13850,0.0
13851,0.0
13852,0.0
13853,0.0
13854,0.0
13855,0.031242669
13856,0.0
13857,0.23020487
13858,0.0
13859,0.0
13860,0.0
13861,0.0
13862,0.0
13863,0.0
13864,0.0
13865,0.0
13866,0.0
13867,0.0
13868,0.0
13869,0.0
13870,0.0
13871,0.16310456
13872,0.24460049
13873,0.0
13874,0.0003257804
13875,0.16247647
13876,1.7022178
13877,0.0
13878,0.121960685
13879,0.10829469
13880,1.8908015
13881,0.0
13882,0.0
13883,0.0
13884,0.000118873795
13885,0.0
13886,0.0
13887,0.0
13888,0.003945972
13889,0.0
13890,0.0
13891,0.0
13892,0.0
13893,0.0
13894,0.0
13895,0.0
13896,0.0
13897,0.0
13898,0.0
13899,0.0
13900,0.0
13901,0.1762771
13902,0.0
13903,0.0
13904,0.0
13905,0.0
13906,0.0
13907,0.10385118
13908,0.0
13909,0.0
13910,0.0
13911,0.0
13912,0.0
13913,0.18887973
13914,0.0
13915,0.0
13916,0.0
13917,0.0
13918,0.9134027
13919,0.0
13920,0.13558462
13921,0.0
13922,0.0
13923,0.8083898
13924,0.31690574
13925,0.0
13926,0.0
13927,0.0
13928,0.0
13929,0.0
13930,0.44227654
13931,0.0
13932,0.0
13933,0.0
13934,0.4040286
13935,0.0
13936,0.0
13937,0.0
13938,0.0
13939,0.0
13940,0.0
13941,0.12153175
13942,0.0
13943,3.718167
13944,0.13755213
13945,0.0
13946,0.0
13947,2.527522
13948,0.09368482
13949,0.0
13950,0.0
13951,1.0660616
13952,0.0
13953,0.0
13954,0.0
13955,0.0
13956,0.07330912
13957,0.17742983
13958,0.020611241
13959,0.0
13960,0.17725764
13961,0.0
13962,0.0
13963,0.28915995
13964,0.0
13965,0.0
13966,0.0
13967,0.0
13968,0.70667666
13969,0.0
13970,0.0
13971,0.0
13972,0.0
13973,0.0
13974,0.0
13975,0.0
13976,0.0
13977,0.0
13978,0.0
13979,0.0
13980,0.045654304
13981,0.0
13982,0.0
13983,0.0
13984,0.0
13985,0.0
13986,0.067282274
13987,0.0
13988,0.0
13989,0.0
13990,0.0
13991,9.395949
13992,0.123259865
13993,0.0
13994,0.0
13995,0.0
13996,0.0
13997,0.0
13998,0.0
13999,0.0
14000,0.0
14001,0.0
14002,0.0
14003,0.0
14004,2.2501223
14005,0.0
14006,0.0
14007,0.0
14008,0.0
14009,0.0
14010,0.0
14011,0.0
14012,0.0
14013,0.0
14014,0.0
14015,0.0
14016,0.0
14017,0.0
14018,0.0
14019,0.0
14020,0.0
14021,0.0
14022,0.0
14023,0.0
14024,0.0
14025,0.0
14026,0.0
14027,0.0
14028,0.01305022
14029,0.0
14030,0.0
14031,0.0
14032,0.0
14033,0.0
14034,0.0
14035,0.0
14036,0.0
14037,0.0
14038,0.0
14039,0.012544694
14040,0.0
14041,0.0
14042,0.16797951
14043,0.0
14044,0.0
14045,0.12070289
14046,0.30511022
14047,0.15598668
14048,0.007150747
14049,0.0
14050,0.0
14051,0.0
14052,0.0
14053,0.0
14054,0.0
14055,0.39833918
14056,0.0
14057,0.0
14058,0.0
14059,0.0
14060,0.169988
14061,0.0
14062,1.96165
14063,0.0
14064,0.0
14065,0.0
14066,0.0
14067,13.877352
14068,0.0
14069,0.0
14070,0.0
14071,0.0
14072,0.0
14073,0.0
14074,0.0
14075,0.0
14076,0.16808471
14077,0.0
14078,0.0
14079,4.9916694e-06
14080,0.06534277
14081,0.0
14082,0.0
14083,0.0
14084,0.0
14085,0.0
14086,0.0
14087,0.0
14088,0.0
14089,0.0
14090,0.0
14091,0.0
14092,0.0
14093,0.0
14094,0.0
14095,0.0
14096,0.0
14097,0.0
14098,0.0
14099,0.0
14100,0.0
14101,0.0
14102,0.500644
14103,0.50013506
14104,1.102573
14105,0.0
14106,0.0005885343
14107,0.0
14108,0.0
14109,0.14839305
14110,0.0
14111,0.0
14112,0.0
14113,0.0
14114,0.0
14115,0.0
14116,0.0
14117,0.0
14118,0.073514335
14119,0.0
14120,0.0046366733
14121,1.0170712
14122,0.14971583
14123,0.19137599
14124,0.0059053097
14125,0.0
14126,0.0
14127,1.1330668
14128,0.0
14129,0.6040205
14130,0.0
14131,0.0
14132,0.0
14133,0.002778578
14134,0.0
14135,0.0
14136,0.0
14137,0.0
14138,0.00861222
14139,0.0
14140,0.0
14141,0.0
14142,0.0
14143,0.0
14144,0.0
14145,0.130754
14146,0.08253644
14147,0.0
14148,0.0
14149,0.0
14150,0.0
14151,0.0
14152,0.0
14153,0.0
14154,0.0
14155,0.06884407
14156,0.4190825
14157,1.8681293
14158,0.0
14159,0.0
14160,0.0
14161,0.0
14162,0.0
14163,0.002708234
14164,0.0
14165,0.14414674
14166,0.0796913
14167,0.561898
14168,0.16474663
14169,0.0
14170,0.0
14171,0.0
14172,0.0
14173,0.0
14174,0.0
14175,0.32038444
14176,0.0
14177,0.18379948
14178,0.07043544
14179,0.0022797585
14180,0.0
14181,0.0
14182,0.0
14183,0.0
14184,0.0
14185,0.0
14186,0.0
14187,0.0054268083
14188,0.0
14189,0.0
14190,0.0
14191,0.0
14192,0.0
14193,0.0
14194,0.0
14195,0.039012663
14196,0.82860345
14197,0.0
14198,0.0
14199,0.0
14200,0.0
14201,0.063639686
14202,0.0
14203,0.0
14204,0.0
14205,0.047228947
14206,0.0
14207,0.036589913
14208,0.07559082
14209,0.0
14210,0.0
14211,0.0
14212,0.0
14213,0.0
14214,0.0
14215,0.0
14216,0.0
14217,0.0
14218,0.0
14219,0.0
14220,0.0
14221,0.0
14222,0.0
14223,0.0
14224,0.0
14225,0.0
14226,0.0
14227,0.031093555
14228,0.3635472
14229,1.7589074
14230,0.0
14231,0.0
14232,0.0
14233,0.0
14234,0.0
14235,0.0
14236,0.0
14237,1.1349143
14238,0.0
14239,0.0
14240,0.0
14241,0.0
14242,0.057207514
14243,0.0
14244,0.0
14245,0.0
14246,0.0
14247,0.0
14248,0.0
14249,0.0
14250,0.6588818
14251,0.0
14252,0.0
14253,0.0006216703
14254,0.051782373
14255,0.0
14256,0.0
14257,0.0
14258,0.0
14259,0.0
14260,0.0040596756
14261,0.0
14262,0.0
14263,0.0
14264,3.630769
14265,0.61330605
14266,0.0
14267,0.0
14268,3.641523
14269,0.0
14270,0.5067938
14271,0.0
14272,0.0
14273,0.0
14274,0.60131955
14275,0.0
14276,0.0
14277,0.0
14278,0.0
14279,0.0
14280,0.0
14281,0.067295894
14282,0.0
14283,0.0
14284,0.0
14285,0.0
14286,0.0
14287,0.0
14288,0.0
14289,0.0
14290,0.0
14291,0.0
14292,0.0
14293,0.0
14294,0.0
14295,0.0
14296,0.0
14297,0.0
14298,0.0
14299,0.0
14300,0.0
14301,0.0
14302,0.0022845222
14303,0.0
14304,0.0
14305,0.0
14306,0.0
14307,0.0
14308,0.0
14309,0.0
14310,0.0
14311,0.00714987
14312,0.5238639
14313,3.1078563
14314,0.0
14315,0.0
14316,0.0
14317,0.0
14318,0.0
14319,0.0
14320,0.0
14321,0.0
14322,0.99932504
14323,0.0
14324,0.0
14325,0.0
14326,0.0
14327,0.05973122
14328,0.0
14329,0.0
14330,0.0
14331,0.0
14332,0.0
14333,0.0
14334,0.0
14335,0.0
14336,0.0
14337,0.0
14338,0.0
14339,0.0
14340,0.0
14341,0.0
14342,0.0
14343,0.0
14344,0.0
14345,0.0
14346,0.0
14347,0.0
14348,0.0
14349,0.0
14350,0.0
14351,0.0
14352,0.0
14353,0.0
14354,0.43707222
14355,0.0
14356,0.0
14357,0.0
14358,0.032254867
14359,0.031924374
14360,0.0
14361,0.0
14362,0.0
14363,0.0
14364,0.0
14365,0.0
14366,0.0
14367,0.0
14368,0.0
14369,0.0
14370,0.0
14371,0.0
14372,0.0
14373,0.0
14374,0.0
14375,0.0
14376,0.0
14377,0.0
14378,0.0
14379,0.9270215
14380,0.19799657
14381,0.0
14382,0.0
14383,0.044193268
14384,0.0
14385,6.2853622
14386,0.0
14387,0.0
14388,0.0
14389,0.0
14390,0.0
14391,0.0
14392,0.0
14393,0.0
14394,0.0
14395,0.0
14396,0.0
14397,0.0
14398,0.0
14399,0.0
14400,0.0
14401,0.0
14402,0.0
14403,0.0
14404,0.0
14405,0.0
14406,0.0
14407,0.0
14408,0.0
14409,0.0
14410,0.0
14411,0.0
14412,0.0
14413,0.0
14414,0.0
14415,0.0
14416,0.017897652
14417,0.0
14418,0.0
14419,0.03182896
14420,0.01830872
14421,0.0
14422,0.06203574
14423,0.0
14424,0.0
14425,0.0
14426,0.0
14427,0.0
14428,0.0
14429,0.0
14430,0.0
14431,0.0
14432,0.0
14433,0.0
14434,0.0
14435,0.0
14436,3.3478782
14437,0.03776871
14438,0.052472785
14439,0.0
14440,0.0
14441,0.0
14442,0.0
14443,0.0
14444,0.0
14445,0.0
14446,0.0
14447,0.0
14448,0.0
14449,0.043902725
14450,0.0
14451,0.0
14452,0.0
14453,0.0
14454,0.07705173
14455,0.28265405
14456,0.0054984167
14457,0.0
14458,0.69178593
14459,0.19445257
14460,1.751565
14461,0.0
14462,0.0
14463,0.0
14464,0.0
14465,0.0
14466,0.0
14467,0.0
14468,0.0
14469,0.0
14470,0.148166
14471,6.8003974e-05
14472,0.00048529072
14473,0.2923109
14474,0.096541174
14475,0.012515651
14476,0.0
14477,0.0
14478,0.0
14479,0.0
14480,0.0
14481,0.0
14482,0.0
14483,0.008026526
14484,0.0
14485,0.0
14486,0.0
14487,0.0
14488,0.0
14489,0.0
14490,0.0
14491,0.357431
14492,0.01946727
14493,0.2717506
14494,0.2912431
14495,2.2654703
14496,1.4506824
14497,0.0
14498,1.8898846
14499,0.0
14500,0.07909289
14501,0.0
14502,0.0
14503,0.0
14504,0.0
14505,0.0
14506,1.4946531
14507,0.0
14508,1.755539
14509,0.0
14510,0.8282573
14511,1.1878004
14512,0.003667887
14513,0.7769156
14514,0.0
14515,0.009453542
14516,0.0
14517,0.0
14518,0.0
14519,0.17472644
14520,0.0
14521,0.0
14522,0.0
14523,0.0
14524,0.0
14525,0.0
14526,0.17849758
14527,0.0
14528,0.0
14529,0.0
14530,0.0
14531,0.0
14532,0.0
14533,0.0
14534,0.0
14535,0.0
14536,0.0
14537,0.0
14538,0.0
14539,0.0
14540,0.0
14541,0.0
14542,0.0
14543,0.0
14544,0.0
14545,0.0
14546,0.04699852
14547,0.0
14548,3.2232654
14549,0.053679276
14550,0.0
14551,0.0
14552,0.6112863
14553,0.0
14554,0.0
14555,0.0036740259
14556,0.0
14557,0.0
14558,0.0
14559,0.0
14560,0.0
14561,0.0
14562,0.015052635
14563,0.0
14564,0.0
14565,0.0
14566,0.0
14567,0.0
14568,0.0511634
14569,0.8205117
14570,0.98147935
14571,0.31148678
14572,0.0
14573,0.0
14574,0.0
14575,0.0
14576,0.0
14577,0.0
14578,0.0
14579,0.0
14580,0.0
14581,0.0011819225
14582,0.0
14583,0.0
14584,0.0
14585,0.0
14586,0.0
14587,0.011773636
14588,3.3712092e-06
14589,0.0
14590,0.253202
14591,0.0
14592,0.0
14593,0.0
14594,0.0
14595,0.0
14596,0.0
14597,0.0
14598,0.0
14599,0.02921976
14600,0.0
14601,0.23440649
14602,0.0
14603,0.0
14604,0.0
14605,0.0
14606,0.0
14607,0.0
14608,0.0
14609,0.0
14610,0.0
14611,0.0
14612,0.0
14613,0.0
14614,0.0
14615,0.13953872
14616,0.22428395
14617,0.0
14618,0.00085628737
14619,0.15077998
14620,1.8246864
14621,0.0003432777
14622,0.10682904
14623,0.17880146
14624,1.90084
14625,0.0
14626,0.0
14627,0.0
14628,0.001933568
14629,0.0
14630,0.0
14631,0.0
14632,0.002399919
14633,0.0
14634,0.0
14635,0.0
14636,0.0
14637,0.0
14638,0.0
14639,0.0
14640,0.0
14641,0.0
14642,0.0
14643,0.0
14644,0.0
14645,0.19829261
14646,0.0
14647,0.0
14648,0.0
14649,0.0
14650,0.0
14651,0.11038458
14652,0.0
14653,0.0
14654,0.0
14655,0.0
14656,0.0
14657,0.17076492
14658,0.0
14659,0.0
14660,0.0
14661,0.0
14662,0.9676523
14663,0.0
14664,0.07619737
14665,0.0
14666,0.0
14667,0.8293476
14668,0.33383447
14669,0.0
14670,0.0
14671,0.0
14672,0.0
14673,0.0
14674,0.47036123
14675,0.0
14676,0.0
14677,0.0
14678,0.4369587
14679,0.0
14680,0.0
14681,0.0
14682,0.0
14683,0.0
14684,0.0
14685,0.119366795
14686,0.0
14687,3.732169
14688,0.13021061
14689,0.0
14690,0.0
14691,2.6003258
14692,0.07996909
14693,0.0
14694,0.0
14695,1.0826249
14696,0.0
14697,0.0
14698,0.0
14699,0.0
14700,0.05914089
14701,0.17663565
14702,0.0133311935
14703,0.0
14704,0.16670498
14705,0.0
14706,0.0
14707,0.29182255
14708,0.0
14709,0.0
14710,0.0
14711,0.0
14712,0.6954227
14713,0.0
14714,0.0
14715,0.0
14716,0.0
14717,0.0
14718,0.0
14719,0.0
14720,0.0
14721,0.0
14722,0.0
14723,0.0
14724,0.05360778
14725,0.0
14726,0.0
14727,0.0
14728,0.0
14729,0.0
14730,0.05967149
14731,0.0
14732,0.0
14733,0.0
14734,0.0
14735,9.332165
14736,0.10610019
14737,0.0
14738,0.0
14739,0.0
14740,0.0
14741,0.0
14742,0.0
14743,0.0
14744,0.0
14745,0.0
14746,0.0
14747,0.0
14748,2.2920482
14749,0.0
14750,0.0
14751,0.0
14752,0.0
14753,0.0
14754,0.0
14755,0.0
14756,0.0
14757,0.0
14758,0.0
14759,0.0
14760,0.0
14761,0.0
14762,0.0
14763,0.0
14764,0.0
14765,0.0
14766,0.0
14767,0.0
14768,0.0
14769,0.0
14770,0.0
14771,0.0
14772,0.014077552
14773,0.0
14774,0.0
14775,0.0
14776,0.0
14777,0.0
14778,0.0
14779,0.0
14780,0.0
14781,0.0
14782,0.0
14783,0.015529045
14784,0.0
14785,0.0
14786,0.17964143
14787,0.0
14788,0.0
14789,0.114068575
14790,0.29162794
14791,0.18935247
14792,0.009828591
14793,0.0
14794,0.0
14795,0.0
14796,0.0
14797,0.0
14798,0.0
14799,0.43352363
14800,0.0
14801,0.0
14802,0.0
14803,0.0
14804,0.15091345
14805,0.0
14806,2.0926468
14807,0.0
14808,0.0
14809,0.0
14810,0.0
14811,13.990347
14812,0.0
14813,0.0
14814,0.0
14815,0.0
14816,0.0
14817,0.0
14818,0.0
14819,0.0
14820,0.15413536
14821,0.0
14822,0.0
14823,0.000105778854
14824,0.06812277
14825,0.0
14826,0.0
14827,0.0
14828,0.0
14829,0.0
14830,0.0
14831,0.0
14832,0.0
14833,0.0
14834,0.0
14835,0.0
14836,0.0
14837,0.0
14838,0.0
14839,0.0
14840,0.0
14841,0.0
14842,0.0
14843,0.0
14844,0.0
14845,0.0
14846,0.48613897
14847,0.48215473
14848,1.0707781
14849,0.0
14850,0.00048369134
14851,0.0
14852,0.0
14853,0.14792275
14854,0.0
14855,0.0
14856,0.0
14857,0.0
14858,0.0
14859,0.0
14860,0.0
14861,0.0
14862,0.08253735
14863,0.0
14864,0.0030182945
14865,0.9918736
14866,0.16153184
14867,0.16909146
14868,0.003810895
14869,0.0
14870,0.0
14871,1.1059885
14872,0.0
14873,0.58752114
14874,0.0
14875,0.0
14876,0.0
14877,0.0035884073
14878,0.0
14879,0.0
14880,0.0
14881,0.0
14882,0.0111529585
14883,0.0
14884,0.0
14885,0.0
14886,0.0
14887,0.0
14888,0.0
14889,0.1328623
14890,0.079411015
14891,0.0
14892,0.0
14893,0.0
14894,0.0
14895,0.0
14896,0.0
14897,0.0
14898,0.0
14899,0.07531551
14900,0.42466733
14901,1.891028
14902,0.0
14903,0.0
14904,0.0
14905,0.0
14906,0.0
14907,0.002538117
14908,0.0
14909,0.14539802
14910,0.10120282
14911,0.5346642
