,0
10454,0.0
10455,0.0
10456,0.0
10457,0.0
10458,0.0
10459,0.0
10460,0.0
10461,0.0
10462,0.0
10463,0.538457
10464,0.0
10465,0.0
10466,0.0
10467,0.0
10468,0.0
10469,0.0
10470,0.26708114
10471,0.0
10472,1.1715745
10473,0.0
10474,0.0
10475,0.0
10476,0.0
10477,0.0
10478,0.0
10479,0.0
10480,0.0
10481,0.0
10482,0.0484533
10483,1.0520153
10484,0.0
10485,0.014465744
10486,0.0
10487,0.0
10488,0.46064097
10489,0.0
10490,0.0
10491,0.0
10492,0.0
10493,0.0
10494,0.5057607
10495,0.0
10496,0.0
10497,0.0
10498,0.0
10499,0.0
10500,0.0
10501,0.0
10502,0.0
10503,0.23292835
10504,0.0
10505,0.0
10506,0.0
10507,0.90376055
10508,0.124257654
10509,0.0
10510,0.0
10511,2.8588629e-05
10512,0.1356489
10513,0.0
10514,0.16823323
10515,0.0
10516,0.35171938
10517,0.0
10518,0.0
10519,0.0
10520,0.0
10521,0.0
10522,0.0
10523,0.0
10524,0.0
10525,0.0
10526,0.0
10527,0.0
10528,0.0
10529,0.0
10530,0.0
10531,0.0
10532,0.0
10533,0.0
10534,0.0
10535,0.0
10536,0.36179218
10537,0.0
10538,0.44090214
10539,0.0
10540,0.0
10541,0.13710319
10542,0.15291457
10543,0.0
10544,0.0
10545,0.0
10546,0.0
10547,0.0
10548,0.0
10549,0.0
10550,0.0
10551,0.0
10552,0.0
10553,0.021330394
10554,0.63673645
10555,0.0
10556,0.0
10557,0.0
10558,0.0
10559,0.0
10560,0.0
10561,0.0
10562,0.0
10563,0.0070420397
10564,0.0
10565,0.0
10566,0.0
10567,1.2593325
10568,0.60278344
10569,0.0
10570,0.0
10571,0.0
10572,0.0
10573,0.0
10574,0.0
10575,0.0
10576,0.0
10577,0.00032773687
10578,0.029284967
10579,0.0
10580,0.0
10581,0.29160783
10582,1.2389677
10583,0.0
10584,0.0
10585,0.0
10586,0.0
10587,0.0
10588,0.0
10589,0.0
10590,0.0
10591,0.8084286
10592,0.0
10593,0.0
10594,0.0
10595,0.0
10596,0.0
10597,0.5404705
10598,0.12027393
10599,0.0
10600,0.0
10601,0.0
10602,0.0
10603,0.0
10604,0.0
10605,0.0
10606,0.0
10607,0.0
10608,0.0
10609,0.0
10610,0.0
10611,0.0
10612,0.0
10613,0.0
10614,0.0
10615,0.0
10616,0.0
10617,0.0
10618,0.0
10619,0.0
10620,0.0
10621,0.0
10622,0.0
10623,0.0
10624,0.0
10625,0.0
10626,0.0
10627,0.005342107
10628,0.0
10629,0.0
10630,0.0
10631,0.0
10632,0.07397723
10633,0.33424708
10634,0.0
10635,0.0
10636,0.0
10637,0.0
10638,0.0
10639,0.0
10640,0.0
10641,0.0
10642,0.0
10643,0.0
10644,0.0
10645,0.0
10646,0.0
10647,0.0
10648,0.0
10649,0.0
10650,0.20594668
10651,0.0
10652,0.0
10653,0.0
10654,0.0
10655,0.0
10656,0.0
10657,0.0
10658,0.0
10659,0.0
10660,3.386848
10661,0.0
10662,0.12301979
10663,0.0
10664,0.42236358
10665,0.0
10666,0.2091841
10667,0.0
10668,0.0
10669,0.0
10670,0.0
10671,0.0
10672,0.0
10673,0.0
10674,1.766806
10675,0.0
10676,0.22543153
10677,0.0
10678,0.0
10679,0.2898638
10680,0.12169278
10681,0.0
10682,0.32227525
10683,0.0
10684,0.9000217
10685,1.9904552
10686,0.0
10687,0.0
10688,0.0
10689,0.0
10690,0.0
10691,0.0
10692,0.0
10693,0.0
10694,0.0
10695,0.0
10696,0.0019945065
10697,0.0
10698,0.0
10699,0.0
10700,0.16925685
10701,0.0
10702,0.0
10703,0.24242769
10704,0.0
10705,0.3633223
10706,0.0
10707,0.0
10708,0.0
10709,0.0
10710,0.0
10711,0.24130869
10712,0.0
10713,0.4077882
10714,0.92005086
10715,0.0
10716,1.5993854
10717,0.0
10718,0.0
10719,0.0
10720,0.0
10721,0.0
10722,0.0
10723,0.0
10724,0.0
10725,0.0
10726,0.0
10727,1.0788766
10728,0.0
10729,0.0
10730,1.4653747
10731,0.0
10732,0.0
10733,0.0
10734,0.041197177
10735,2.3085265
10736,0.005186763
10737,0.0
10738,0.0
10739,0.0
10740,0.0010938994
10741,0.0059233247
10742,0.0
10743,0.0
10744,0.0
10745,0.0
10746,0.0
10747,0.0
10748,0.023393517
10749,0.0
10750,0.0142977955
10751,0.0
10752,0.0
10753,0.0
10754,0.0
10755,0.0
10756,0.0
10757,0.0
10758,0.0
10759,0.0
10760,0.8174498
10761,0.0
10762,0.0
10763,0.0
10764,0.0
10765,0.0
10766,0.0
10767,0.0
10768,0.0
10769,0.0
10770,2.8595922
10771,1.5412856
10772,0.8340363
10773,0.0
10774,0.0
10775,0.0
10776,0.0
10777,0.0
10778,1.442489
10779,0.0
10780,0.0
10781,0.0
10782,0.0
10783,0.0
10784,0.0
10785,0.05765597
10786,0.09151173
10787,0.0
10788,0.0
10789,0.0
10790,0.0
10791,0.08278661
10792,0.0
10793,0.0
10794,0.0
10795,0.0
10796,0.0
10797,0.0
10798,0.0
10799,0.0
10800,0.0
10801,0.0
10802,0.0065221265
10803,0.0
10804,0.0
10805,0.0
10806,1.6436491
10807,0.0
10808,0.12504467
10809,0.0007434059
10810,0.09686778
10811,0.0
10812,0.18103303
10813,0.010232728
10814,0.0
10815,0.0
10816,0.0
10817,0.0
10818,4.441956
10819,0.1577138
10820,0.0
10821,0.0
10822,0.0
10823,0.0
10824,0.0
10825,0.0
10826,0.012402642
10827,0.0
10828,0.0
10829,0.0
10830,0.0
10831,0.0
10832,0.0
10833,0.02652079
10834,0.2579207
10835,6.8879854e-05
10836,0.0
10837,0.0
10838,0.0
10839,0.0
10840,0.0
10841,0.0
10842,0.07454482
10843,0.0
10844,0.06374497
10845,0.0
10846,0.0
10847,0.0
10848,0.0
10849,0.0
10850,0.0
10851,0.0
10852,0.0
10853,0.107497066
10854,0.0
10855,0.0
10856,0.0
10857,0.0
10858,0.011964797
10859,0.0
10860,0.0
10861,0.0
10862,0.0
10863,0.0
10864,0.0
10865,1.3661058
10866,0.0
10867,0.0
10868,0.0033167782
10869,0.0
10870,0.0
10871,0.0
10872,0.0
10873,0.0
10874,0.0
10875,0.0
10876,0.0
10877,0.0
10878,0.0
10879,0.0
10880,3.1636603
10881,0.0
10882,0.0
10883,0.0
10884,0.0
10885,0.0
10886,0.0
10887,0.095455036
10888,0.0
10889,0.0
10890,0.0
10891,0.0
10892,0.0
10893,0.0
10894,0.0
10895,0.0
10896,0.0
10897,0.0
10898,0.0
10899,0.0
10900,0.0
10901,0.0
10902,0.0
10903,0.0
10904,0.0
10905,0.0
10906,0.0
10907,0.0
10908,0.0
10909,0.0
10910,0.0
10911,0.0
10912,0.0
10913,0.0
10914,0.7828026
10915,0.0
10916,0.9476272
10917,0.0
10918,0.0
10919,0.0
10920,0.0
10921,0.0
10922,0.0
10923,0.0
10924,0.0
10925,0.0
10926,0.0
10927,0.0
10928,0.0
10929,0.020178169
10930,0.6363421
10931,0.0
10932,4.0095835
10933,3.8571336
10934,4.076803
10935,1.4513125
10936,0.28709856
10937,0.0
10938,0.0
10939,0.0
10940,0.0
10941,8.52309
10942,0.0
10943,0.0
10944,0.0
10945,0.0
10946,0.0
10947,0.0
10948,0.0
10949,0.56254303
10950,0.0
10951,0.0
10952,0.9418869
10953,0.1448746
10954,0.0
10955,0.08947198
10956,0.029116293
10957,0.0
10958,0.0
10959,0.0
10960,0.0
10961,0.29968715
10962,0.0
10963,0.0
10964,0.0
10965,0.0
10966,0.0
10967,0.0
10968,0.0
10969,0.0
10970,0.001816079
10971,0.0
10972,0.18690833
10973,0.0
10974,0.0
10975,0.0
10976,0.0
10977,0.0
10978,0.0
10979,0.81573653
10980,0.0
10981,0.0012808884
10982,0.0
10983,0.0
10984,0.0
10985,0.0
10986,0.9269788
10987,0.0
10988,0.0
10989,0.0
10990,0.0
10991,0.0
10992,0.0
10993,0.0
10994,0.0
10995,0.0
10996,0.0
10997,0.14577156
10998,0.0
10999,0.0
11000,0.0
11001,0.0
11002,0.0
11003,0.082661346
11004,0.31558707
11005,0.0
11006,0.0015091093
11007,0.064277455
11008,0.07376955
11009,0.06557016
11010,0.0
11011,0.0017338467
11012,1.9853898
11013,0.0
11014,0.0
11015,0.0
11016,0.0
11017,0.0
11018,0.0
11019,0.0
11020,1.033129
11021,0.06314317
11022,0.08310535
11023,0.18182743
11024,0.23033899
11025,0.0
11026,0.0
11027,0.0
11028,0.0
11029,0.0
11030,0.0
11031,0.0
11032,0.0
11033,0.0
11034,0.0
11035,0.0
11036,0.0
11037,0.0
11038,0.0
11039,0.0
11040,0.0
11041,0.0
11042,0.0
11043,0.0
11044,0.68595517
11045,1.1843393
11046,1.6862264
11047,0.0
11048,0.0
11049,0.11583632
11050,0.015398594
11051,0.0
11052,0.009227078
11053,0.64896476
11054,0.0
11055,0.0
11056,0.0
11057,0.0
11058,0.0
11059,0.0
11060,0.0
11061,0.10634425
11062,0.0
11063,0.027349282
11064,0.49382216
11065,0.0
11066,0.0
11067,0.0
11068,0.0
11069,0.0
11070,0.0
11071,0.0
11072,0.0
11073,0.0
11074,0.0
11075,0.0
11076,0.0
11077,0.0
11078,0.0
11079,0.0
11080,0.0
11081,0.0
11082,0.0
11083,0.0
11084,0.0
11085,0.0
11086,0.0
11087,0.0
11088,0.0
11089,0.0
11090,0.0
11091,0.0
11092,0.0
11093,0.0
11094,0.0
11095,0.527255
11096,0.0
11097,0.0
11098,0.0
11099,0.0
11100,0.0
11101,0.0
11102,0.27081388
11103,0.0
11104,1.1570823
11105,0.0
11106,0.0
11107,0.0
11108,0.0
11109,0.0
11110,0.0
11111,0.0
11112,0.0
11113,0.0
11114,0.05714487
11115,1.0700234
11116,0.0
11117,0.0151935825
11118,0.0
11119,0.0
11120,0.45175442
11121,0.0
11122,0.0
11123,0.0
11124,0.0
11125,0.0
11126,0.5441425
11127,0.0
11128,0.0
11129,0.0
11130,0.0
11131,0.0
11132,0.0
11133,0.0
11134,0.0
11135,0.23732442
11136,0.0
11137,0.0
11138,0.0
11139,0.930743
11140,0.10770058
11141,0.0
11142,0.0
11143,5.7730035e-06
11144,0.1528188
11145,0.0
11146,0.17303632
11147,0.0
11148,0.36217132
11149,0.0
11150,0.0
11151,0.0
11152,0.0
11153,0.0
11154,0.0
11155,0.0
11156,0.0
11157,0.0
11158,0.0
11159,0.0
11160,0.0
11161,0.0
11162,0.0
11163,0.0
11164,0.0
11165,0.0
11166,0.0
11167,0.0
11168,0.37847424
11169,0.0
11170,0.48272786
11171,0.0
11172,0.0
11173,0.13116807
11174,0.14636302
11175,0.0
11176,0.0
11177,0.0
11178,0.0
11179,0.0
11180,0.0
11181,0.0
11182,0.0
11183,0.0
11184,0.0
11185,0.014534197
11186,0.639372
11187,0.0
11188,0.0
11189,0.0
11190,0.0
11191,0.0
11192,0.0
11193,0.0
11194,0.0
11195,0.0060672574
11196,0.0
11197,0.0
11198,0.0
11199,1.3454863
11200,0.60109186
11201,0.0
11202,0.0
11203,0.0
11204,0.0
11205,0.00074464286
11206,0.0
11207,0.0
11208,0.0
11209,0.00083002006
11210,0.033440847
11211,0.0
11212,0.0
11213,0.24992266
11214,1.2701058
11215,0.0
11216,0.0
11217,0.0
11218,0.0
11219,0.0
11220,0.0
11221,0.0
11222,0.0
11223,0.91974086
11224,0.0
11225,0.0
11226,0.0
11227,0.0
11228,0.0
11229,0.49202287
11230,0.107763685
11231,0.0
11232,0.0
11233,0.0
11234,0.0
11235,0.0
11236,0.0
11237,0.0
11238,0.0
11239,0.0
11240,0.0
11241,0.0
11242,0.0
11243,0.0
11244,0.0
11245,0.0
11246,0.0
11247,0.0
11248,0.0
11249,0.0
11250,0.0
11251,0.0
11252,0.0
11253,0.0
11254,0.0
11255,0.0
11256,0.0
11257,0.0
11258,0.0
11259,0.003386984
11260,0.0
11261,0.0
11262,0.0
11263,0.0
11264,0.071376234
11265,0.3303172
11266,0.0
11267,0.0
11268,0.0
11269,0.0
11270,0.0
11271,0.0
11272,0.0
11273,0.0
11274,0.0
11275,0.0
11276,0.0
11277,0.0
11278,0.0
11279,0.0
11280,0.0
11281,0.0
11282,0.19506805
11283,0.0
11284,0.0
11285,0.0
11286,0.0
11287,0.0
11288,0.0
11289,0.0
11290,0.0
11291,0.0
11292,3.4078267
11293,0.0
11294,0.11744369
11295,0.0
11296,0.42653078
11297,0.0
11298,0.21590933
11299,0.0
11300,0.0
11301,0.0
11302,0.0
11303,0.0
11304,0.0
11305,0.0
11306,1.8206251
11307,0.0
11308,0.2366778
11309,0.0
11310,0.0
11311,0.31790695
11312,0.12753478
11313,0.0
11314,0.3465414
11315,0.0
11316,0.854999
11317,2.0846362
11318,0.0
11319,0.0
11320,0.0
11321,0.0
11322,0.0
11323,0.0
11324,0.0
11325,0.0
11326,0.0
11327,0.0
11328,0.002861676
11329,0.0
11330,0.0
11331,0.0
11332,0.16902153
11333,0.0
11334,0.0
11335,0.23625146
11336,0.0
11337,0.38329005
11338,0.0
11339,0.0
11340,0.0
11341,0.0
11342,0.0
11343,0.2655269
11344,0.0
11345,0.44621953
11346,0.914246
11347,0.0
11348,1.6574187
11349,0.0
11350,0.0
11351,0.0
11352,0.0
11353,0.0
11354,0.0
11355,0.0
11356,0.0
11357,0.0
11358,0.0
11359,1.0770125
11360,0.0
11361,0.0
11362,1.4712182
11363,0.0
11364,0.0
11365,0.0
11366,0.04954461
11367,2.2959929
11368,0.005191208
11369,0.0
11370,0.0
11371,0.0
11372,0.00033685786
11373,0.007935393
11374,0.0
11375,0.0
11376,0.0
11377,0.0
11378,0.0
11379,0.0
11380,0.034166533
11381,0.0
11382,0.017845748
11383,0.0
11384,0.0
11385,0.0
11386,0.0
11387,0.0
11388,0.0
11389,0.0
11390,0.0
11391,0.0
11392,0.8429401
11393,0.0
11394,0.0
11395,0.0
11396,0.0
11397,0.0
11398,0.0
11399,0.0
11400,0.0
11401,0.0
11402,2.8532457
11403,1.6076521
11404,0.802118
11405,0.0
11406,0.0
11407,0.0
11408,0.0
11409,0.0
11410,1.4694313
11411,0.0
11412,0.0
11413,0.0
11414,0.0
11415,0.0
11416,0.0
11417,0.06449111
11418,0.08505933
11419,0.0
11420,0.0
11421,0.0
11422,0.0
11423,0.087099686
11424,0.0
11425,0.0
11426,0.0
11427,0.0
11428,0.0
11429,0.0
11430,0.0
11431,0.0
11432,0.0
11433,0.0
11434,0.005547216
11435,0.0
11436,0.0
11437,0.0
11438,1.6164343
11439,0.0
11440,0.1381781
11441,9.273135e-05
11442,0.09222859
11443,0.0
11444,0.1767545
11445,0.00958465
11446,0.0
11447,0.0
11448,0.0
11449,0.0
11450,4.6511364
11451,0.16393252
11452,0.0
11453,0.0
11454,0.0
11455,0.0
11456,0.0
11457,0.0
11458,0.017391272
11459,0.0
11460,0.0
11461,0.0
11462,0.0
11463,0.0
11464,0.0
11465,0.036255173
11466,0.27612722
11467,0.00053795386
11468,0.0
11469,0.0
11470,0.0
11471,0.0
11472,0.0
11473,0.0
11474,0.079005845
11475,0.0
11476,0.056746587
11477,0.0
11478,0.0
11479,0.0
11480,0.0
11481,0.0
11482,0.0
11483,0.0
11484,0.0
11485,0.10579744
11486,0.0
11487,0.0
11488,0.0
11489,0.0
11490,0.013952265
11491,0.0
11492,0.0
11493,0.0
11494,0.0
11495,0.0
11496,0.0
11497,1.3403459
11498,0.0
11499,0.0
11500,0.0043342332
11501,0.0
11502,0.0
11503,0.0
11504,0.0
11505,0.0
11506,0.0
11507,0.0
11508,0.0
11509,0.0
11510,0.0
11511,0.0
11512,3.2061677
11513,0.0
11514,0.0
11515,0.0
11516,0.0
11517,0.0
11518,0.0
11519,0.09979115
11520,0.0
11521,0.0
11522,0.0
11523,0.0
11524,0.0
11525,0.0
11526,0.0
11527,0.0
11528,0.0
11529,0.0
11530,0.0
11531,0.0
11532,0.0
11533,0.0
11534,0.0
11535,0.0
11536,0.0
11537,0.0
11538,0.0
11539,0.0
11540,0.0
11541,0.0
11542,0.0
11543,0.0
11544,0.0
11545,0.0
11546,0.8046943
11547,0.0
11548,0.90749305
11549,0.0
11550,0.0
11551,0.0
11552,0.0
11553,0.0
11554,0.0
11555,0.0
11556,0.0
11557,0.0
11558,0.0
11559,0.0
11560,0.0
11561,0.017050376
11562,0.6962164
11563,0.0
11564,4.0898347
11565,3.8266766
11566,4.10051
11567,1.4326409
11568,0.29235518
11569,0.0
11570,0.0
11571,0.0
11572,0.0
11573,8.633559
11574,0.0
11575,0.0
11576,0.0
11577,0.0
11578,0.0
11579,0.0
11580,0.0
11581,0.56955296
11582,0.0
11583,0.0
11584,0.97639525
11585,0.1590669
11586,0.0
11587,0.08737689
11588,0.023204045
11589,0.0
11590,0.0
11591,0.0
11592,0.0
11593,0.3208311
11594,0.0
11595,0.0
11596,0.0
11597,0.0
11598,0.0
11599,0.0
11600,0.0
11601,0.0
11602,0.0014150982
11603,0.0
11604,0.18586364
11605,0.0
11606,0.0
11607,0.0
11608,0.0
11609,0.0
11610,0.0
11611,0.8001042
11612,0.0
11613,0.0004804285
11614,0.0
11615,0.0
11616,0.0
11617,0.0
11618,0.94654715
11619,0.0
11620,0.0
11621,0.0
11622,0.0
11623,0.0
11624,0.0
11625,0.0
11626,0.0
11627,0.0
11628,0.0
11629,0.13069113
11630,0.0
11631,0.0
11632,0.0
11633,0.0
11634,0.0
11635,0.09186536
11636,0.30930457
11637,0.0
11638,0.0029363066
11639,0.05446827
11640,0.090696365
11641,0.07192647
11642,0.0
11643,0.0033671255
11644,2.0211
11645,0.0
11646,0.0
11647,0.0
11648,0.0
11649,0.0
11650,0.0
11651,0.0
11652,1.0443032
11653,0.06971589
11654,0.090391815
11655,0.18034454
11656,0.23673907
11657,0.0
11658,0.0
11659,0.0
11660,0.0
11661,0.0
11662,0.0
11663,0.0
11664,0.0
11665,0.0
11666,0.0
11667,0.0
11668,0.0
11669,0.0
11670,0.0
11671,0.0
11672,0.0
11673,0.0
11674,0.0
11675,0.0
11676,0.6934961
11677,1.1034477
11678,1.7403187
11679,0.0
11680,0.0
11681,0.12726589
11682,0.016109202
11683,0.0
11684,0.010064592
11685,0.6568393
11686,0.0
11687,0.0
11688,0.0
11689,0.0
11690,0.0
11691,0.0
11692,0.0
11693,0.10367221
11694,0.0
11695,0.026670713
11696,0.49504197
11697,0.0
11698,0.0
11699,0.0
11700,0.0
11701,0.0
11702,0.0
11703,0.0
11704,0.0
11705,0.0
11706,0.0
11707,0.0
11708,0.0
11709,0.0
11710,0.0
11711,0.0
11712,0.0
11713,0.0
11714,0.0
11715,0.0
11716,0.0
11717,0.0
11718,0.0
11719,0.0
11720,0.0
11721,0.0
11722,0.0
11723,0.0
11724,0.0
11725,0.0
11726,0.0
11727,0.5128738
11728,0.0
11729,0.0
11730,0.0
11731,0.0
11732,0.0
11733,0.0
11734,0.27451092
11735,0.0
11736,1.140612
11737,0.0
11738,0.0
11739,0.0
11740,0.0
11741,0.0
11742,0.0
11743,0.0
11744,0.0
11745,0.0
11746,0.067420006
11747,1.0990374
11748,0.0
11749,0.017098488
11750,0.0
11751,0.0
11752,0.44432256
11753,0.0
11754,0.0
11755,0.0
11756,0.0
11757,1.5602521e-07
11758,0.5784868
11759,0.0
11760,0.0
11761,0.0
11762,0.0
11763,0.0
11764,0.0
11765,0.0
11766,0.0
11767,0.24141644
11768,0.0
11769,0.0
11770,0.0
11771,0.94548887
11772,0.09417716
11773,0.0
11774,0.0
11775,1.0262534e-06
11776,0.1740957
11777,0.0
11778,0.17925183
11779,0.0
11780,0.36971948
11781,0.0
11782,0.0
11783,0.0
11784,0.0
11785,0.0
11786,0.0
11787,0.0
11788,0.0
11789,0.0
11790,0.0
11791,0.0
11792,0.0
11793,0.0
11794,0.0
11795,0.0
11796,0.0
11797,0.0
11798,0.0
11799,0.0
11800,0.3946344
11801,9.222196e-06
11802,0.519793
11803,0.0
11804,0.0
11805,0.12430719
11806,0.13984501
11807,0.0
11808,0.0
11809,0.0
11810,0.0
11811,0.0
11812,0.0
11813,0.0
11814,0.0
11815,0.0
11816,0.0
11817,0.009404332
11818,0.6403045
11819,0.0
11820,0.0
11821,0.0
11822,0.0
11823,0.0
11824,0.0
11825,0.0
11826,0.0
11827,0.004651471
11828,0.0
11829,0.0
11830,0.0
11831,1.4389312
11832,0.5982933
11833,0.0
11834,0.0
11835,0.0
11836,0.0
11837,0.003908603
11838,0.0
11839,0.0
11840,0.0
11841,0.0013991208
11842,0.039011795
11843,0.0
11844,0.0
11845,0.21410742
11846,1.2984222
11847,0.0
11848,0.0
11849,0.0
11850,0.0
11851,0.0
11852,0.0
11853,0.0
11854,0.0
11855,1.0443562
11856,0.0
11857,0.0
11858,0.0
11859,0.0
11860,0.0
11861,0.449907
11862,0.09845067
11863,0.0
11864,0.0
11865,0.0
11866,0.0
11867,0.0
11868,0.0
11869,0.0
11870,0.0
11871,0.0
11872,0.0
11873,0.0
11874,0.0
11875,0.0
11876,0.0
11877,0.0
11878,0.0
11879,0.0
11880,0.0
11881,0.0
11882,0.0
11883,0.0
11884,0.0
11885,0.0
11886,0.0
11887,0.0
11888,0.0
11889,0.0
11890,0.0
11891,0.0018166072
11892,0.0
11893,0.0
11894,0.0
11895,0.0
11896,0.06819387
11897,0.32897246
11898,0.0
11899,0.0
11900,0.0
11901,0.0
11902,0.0
11903,0.0
11904,0.0
11905,0.0
11906,0.0
11907,0.0
11908,0.0
11909,0.0
11910,0.0
11911,0.0
11912,0.0
11913,0.0
11914,0.18323442
11915,0.0
11916,0.0
11917,0.0
11918,0.0
11919,0.0
11920,0.0
11921,0.0
11922,0.0
11923,0.0
11924,3.4344082
11925,0.0
11926,0.112095766
11927,0.0
11928,0.42703685
11929,0.0
11930,0.22098035
11931,0.0
11932,0.0
11933,0.0
11934,0.0
11935,0.0
11936,0.0
11937,0.0
11938,1.8812819
11939,0.0
11940,0.24835885
11941,0.0
11942,0.0
11943,0.3446053
11944,0.13375136
11945,0.0
11946,0.3677356
11947,0.0
11948,0.8131434
11949,2.1796112
11950,0.0
11951,0.0
11952,0.0
11953,0.0
11954,0.0
11955,0.0
11956,0.0
11957,0.0
11958,0.0
11959,0.0
11960,0.0035936
11961,0.0
11962,0.0
11963,0.0
11964,0.1688146
11965,0.0
11966,0.0
11967,0.2294334
11968,0.0
11969,0.40462226
11970,0.0
11971,0.0
11972,0.0
11973,0.0
11974,0.0
11975,0.29956195
11976,0.0
11977,0.4858697
11978,0.9095511
11979,0.0
11980,1.7083323
11981,0.0
11982,0.0
11983,0.0
11984,0.0
11985,0.0
11986,0.0
11987,0.0
11988,0.0
11989,0.0
11990,0.0
11991,1.0760076
11992,0.0
11993,0.0
11994,1.4749604
11995,0.0
11996,0.0
11997,0.0
11998,0.059595924
11999,2.2885928
12000,0.0049247094
12001,0.0
12002,0.0
12003,0.0
12004,4.7531335e-05
12005,0.010397417
12006,0.0
12007,0.0
12008,0.0
12009,0.0
12010,0.0
12011,0.0
12012,0.04661227
12013,0.0
12014,0.022291694
12015,0.0
12016,0.0
12017,0.0
12018,0.0
12019,0.0
12020,0.0
12021,0.0
12022,0.0
12023,0.0
12024,0.8663375
12025,0.0
12026,0.0
12027,0.0
12028,0.0
12029,0.0
12030,0.0
12031,0.0
12032,0.0
12033,0.0
12034,2.8451912
12035,1.6705866
12036,0.7734187
12037,0.0
12038,0.0
12039,0.0
12040,0.0
12041,0.0
12042,1.496376
12043,0.0
12044,0.0
12045,0.0
12046,0.0
12047,0.0
12048,0.0
12049,0.07086879
12050,0.07586779
12051,0.0
12052,0.0
12053,0.0
12054,0.0
12055,0.09242348
12056,0.0
12057,0.0
12058,0.0
12059,0.0
12060,0.0
12061,0.0
12062,0.0
12063,0.0
12064,0.0
12065,0.0
12066,0.004528905
12067,0.0
12068,0.0
12069,0.0
12070,1.5923173
12071,0.0
12072,0.1564947
12073,0.0
12074,0.08725843
12075,0.0
12076,0.17385887
12077,0.009277462
12078,0.0
12079,0.0
12080,0.0
12081,0.0
12082,4.830359
12083,0.1681356
12084,0.0
12085,0.0
12086,0.0
12087,0.0
12088,0.0
12089,0.0
12090,0.023053033
12091,0.0
12092,0.0
12093,0.0
12094,0.0
12095,0.0
12096,0.0
12097,0.047520187
12098,0.29261225
12099,0.0019294004
12100,0.0
12101,0.0
12102,0.0
12103,0.0
12104,0.0
12105,0.0
12106,0.0850683
12107,0.0
12108,0.050590612
12109,0.0
12110,0.0
12111,0.0
12112,0.0
12113,0.0
12114,0.0
12115,0.0
12116,0.0
12117,0.10368171
12118,0.0
12119,0.0
12120,0.0
12121,0.0
12122,0.015445804
12123,0.0
12124,0.0
12125,0.0
12126,0.0
12127,0.0
12128,0.0
12129,1.3130443
12130,0.0
12131,0.0
12132,0.005388309
12133,0.0
12134,0.0
12135,0.0
12136,0.0
12137,0.0
12138,0.0
12139,0.0
12140,0.0
12141,0.0
12142,0.0
12143,0.0
12144,3.235779
12145,0.0
12146,0.0
12147,0.0
12148,0.0
12149,0.0
12150,0.0
12151,0.105356336
12152,0.0
12153,0.0
12154,0.0
12155,0.0
12156,0.0
12157,0.0
12158,0.0
12159,0.0
12160,0.0
12161,0.0
12162,0.0
12163,0.0
12164,0.0
12165,0.0
12166,0.0
12167,0.0
12168,0.0
12169,0.0
12170,0.0
12171,0.0
12172,0.0
12173,0.0
12174,0.0
12175,0.0
12176,0.0
12177,0.0
12178,0.8297017
12179,0.0
12180,0.859964
12181,0.0
12182,0.0
12183,0.0
12184,0.0
12185,0.0
12186,0.0
12187,0.0
12188,0.0
12189,0.0
12190,0.0
12191,0.0
12192,0.0
12193,0.014179931
12194,0.75912935
12195,0.0
12196,4.1659794
12197,3.791057
12198,4.1262565
12199,1.4133966
12200,0.29702863
12201,0.0
12202,0.0
12203,0.0
12204,0.0
12205,8.730031
12206,0.0
12207,0.0
12208,0.0
12209,0.0
12210,0.0
12211,0.0
12212,0.0
12213,0.57618725
12214,0.0
12215,0.0
12216,1.0190473
12217,0.17613854
12218,0.0
12219,0.085816726
12220,0.018653158
12221,0.0
12222,0.0
12223,0.0
12224,0.0
12225,0.33984622
12226,0.0
12227,0.0
12228,0.0
12229,0.0
12230,0.0
12231,0.0
12232,0.0
12233,0.0
12234,0.0017838432
12235,0.0
12236,0.18523121
12237,0.0
12238,0.0
12239,0.0
12240,0.0
12241,0.0
12242,0.0
12243,0.7870856
12244,0.0
12245,9.537834e-05
12246,0.0
12247,0.0
12248,0.0
12249,0.0
12250,0.96875066
12251,0.0
12252,0.0
12253,0.0
12254,0.0
12255,0.0
12256,0.0
12257,0.0
12258,0.0
12259,0.0
12260,0.0
12261,0.11777766
12262,0.0
12263,0.0
12264,0.0
12265,0.0
12266,0.0
12267,0.10144248
12268,0.3061051
12269,0.0
12270,0.004920806
12271,0.047153637
12272,0.108152926
12273,0.07801108
12274,0.0
12275,0.0053542135
12276,2.0520892
12277,0.0
12278,0.0
12279,0.0
12280,0.0
12281,0.0
12282,0.0
12283,0.0
12284,1.0567564
12285,0.07674993
12286,0.09662969
12287,0.17845356
12288,0.24452811
12289,0.0
12290,0.0
12291,0.0
12292,0.0
12293,0.0
12294,0.0
12295,0.0
12296,0.0
12297,0.0
12298,0.0
12299,0.0
12300,0.0
12301,0.0
12302,0.0
12303,0.0
12304,0.0
12305,0.0
12306,0.0
12307,0.0
12308,0.70100397
12309,1.0329913
12310,1.7953763
12311,0.0
12312,0.0
12313,0.13812089
12314,0.018485317
12315,0.0
12316,0.010911864
12317,0.661482
12318,0.0
12319,0.0
12320,0.0
12321,0.0
12322,0.0
12323,0.0
12324,0.0
12325,0.100236334
12326,0.0
12327,0.024929537
12328,0.49234182
12329,0.0
12330,0.0
